index_id_intake,animal_id_intake,datetime_intake,monthyear_intake,found_location,intake_type,intake_condition,animal_type_intake,sex_upon_intake,age_upon_intake,breed_intake,color_intake,Age_Upon_Intake(days),Age_Upon_Intake(years),age_range_intake,intake_month,intake_year,intake_weekday,intake_hour,intake_frequency,order_of_intake,breed_intake_subtype,breed_contains_pitbull,sex_upon_intake_subtype,time_in_shelter,days_in_shelter
108265,A860949,2022-08-12 15:24:00,Aug-22,1190 Airport Blvd in Austin (TX),Owner Surrender,Medical,Cat,Neutered Male,2 years,Domestic Shorthair,Seal Point,730,2,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebreed,N,Male,26 days 09:10:47.648944,26
58716,A860975,2022-07-06 12:06:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Australian Cattle Dog Mix,Blue Merle/White,730,2,"(-0.001, 2.5]",7,2022,Wednesday,12,1,1,Mix,N,Female,63 days 12:28:47.648944,63
104036,A860976,2022-07-06 12:06:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Australian Cattle Dog Mix,Tan/White,730,2,"(-0.001, 2.5]",7,2022,Wednesday,12,1,1,Mix,N,Female,63 days 12:28:47.648944,63
26929,A860822,2022-07-04 13:16:00,Jul-22,10604 Moore Road in Austin (TX),Stray,Injured,Cat,Intact Male,2 years,Siamese,Lynx Point,730,2,"(-0.001, 2.5]",7,2022,Monday,13,1,1,Purebreed,N,Male,65 days 11:18:47.648944,65
65847,A860879,2022-07-05 11:38:00,Jul-22,Highway 71 And Fm 969 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Blue Cream,365,1,"(-0.001, 2.5]",7,2022,Tuesday,11,1,1,Mix,Y,Male,64 days 12:56:47.648944,64
2341,A860880,2022-07-05 11:49:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,3 years,Pit Bull/Australian Cattle Dog,Tan/White,1095,3,"(2.5, 5.0]",7,2022,Tuesday,11,1,1,Purebreed,Y,Male,64 days 12:45:47.648944,64
58001,A860881,2022-07-05 12:09:00,Jul-22,5405 Spring Meadow in Austin (TX),Stray,Normal,Other,Intact Female,4 months,Rabbit Sh,White,124,0.34,"(-0.001, 2.5]",7,2022,Tuesday,12,1,1,Purebreed,N,Female,64 days 12:25:47.648944,64
125732,A861010,2022-07-06 15:55:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,12 years,Chihuahua Shorthair,Tan,4380,12,"(10.0, 12.5]",7,2022,Wednesday,15,1,1,Purebreed,N,Female,63 days 08:39:47.648944,63
50178,A860977,2022-07-06 12:28:00,Jul-22,9532 Spirit Of Austin in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby/White,31,0.08,"(-0.001, 2.5]",7,2022,Wednesday,12,1,1,Purebreed,N,Male,63 days 12:06:47.648944,63
69103,A861047,2022-07-07 10:02:00,Jul-22,2409 East 11Th Street in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Tan/White,365,1,"(-0.001, 2.5]",7,2022,Thursday,10,1,1,Purebreed,Y,Male,62 days 14:32:47.648944,62
72484,A861159,2022-07-08 14:30:00,Jul-22,11927 Sunhillow in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,White/Black,28,0.08,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Mix,N,Male,61 days 10:04:47.648944,61
8515,A861108,2022-07-07 23:17:00,Jul-22,13312 Biarcreek Loop in Travis (TX),Public Assist,Pregnant,Dog,Intact Female,2 years,Pit Bull,White/Brown,730,2,"(-0.001, 2.5]",7,2022,Thursday,23,1,1,Purebreed,Y,Female,62 days 01:17:47.648944,62
41129,A861112,2022-07-07 23:17:00,Jul-22,13312 Biarcreek Loop in Travis (TX),Public Assist,Pregnant,Dog,Intact Male,4 weeks,Pit Bull,White,28,0.08,"(-0.001, 2.5]",7,2022,Thursday,23,1,1,Purebreed,Y,Male,62 days 01:17:47.648944,62
58367,A861126,2022-08-18 18:31:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Siberian Husky,Gray,365,1,"(-0.001, 2.5]",8,2022,Thursday,18,3,3,Purebreed,N,Male,20 days 06:03:47.648944,20
16122,A861129,2022-07-08 12:12:00,Jul-22,1525 Grand Ave Pkwy in Travis (TX),Stray,Injured,Dog,Spayed Female,2 years,Pit Bull,Brown,730,2,"(-0.001, 2.5]",7,2022,Friday,12,1,1,Purebreed,Y,Female,61 days 12:22:47.648944,61
29180,A861060,2022-07-07 12:01:00,Jul-22,Springdale And Ledesma in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Pit Bull,Brown Brindle/White,1095,3,"(2.5, 5.0]",7,2022,Thursday,12,1,1,Purebreed,Y,Male,62 days 12:33:47.648944,62
134272,A861079,2022-07-07 14:48:00,Jul-22,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,11 years,Domestic Shorthair,Brown Tabby/White,4015,11,"(10.0, 12.5]",7,2022,Thursday,14,1,1,Purebreed,N,Male,62 days 09:46:47.648944,62
95421,A861080,2022-07-07 14:48:00,Jul-22,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,11 years,Domestic Shorthair,Cream Tabby,4015,11,"(10.0, 12.5]",7,2022,Thursday,14,1,1,Purebreed,N,Male,62 days 09:46:47.648944,62
8892,A861081,2022-07-07 14:45:00,Jul-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Brown Tabby,31,0.08,"(-0.001, 2.5]",7,2022,Thursday,14,1,1,Purebreed,N,Female,62 days 09:49:47.648944,62
15766,A861082,2022-07-07 14:45:00,Jul-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Black,31,0.08,"(-0.001, 2.5]",7,2022,Thursday,14,1,1,Purebreed,N,Male,62 days 09:49:47.648944,62
107037,A861091,2022-07-07 17:03:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,13 years,Chihuahua Shorthair,Brown,4745,13,"(12.5, 15.0]",7,2022,Thursday,17,1,1,Purebreed,N,Female,62 days 07:31:47.648944,62
41615,A861145,2022-07-08 12:39:00,Jul-22,15215 Ora Ln in Travis (TX),Stray,Normal,Dog,Intact Female,8 months,Pit Bull Mix,Brown/Black,248,0.68,"(-0.001, 2.5]",7,2022,Friday,12,1,1,Mix,Y,Female,61 days 11:55:47.648944,61
6159,A861160,2022-07-08 14:30:00,Jul-22,11927 Sunhillow in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,White/Blue,28,0.08,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Mix,N,Female,61 days 10:04:47.648944,61
123838,A861147,2022-07-08 12:44:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,American Bulldog,White/Tan,365,1,"(-0.001, 2.5]",7,2022,Friday,12,1,1,Purebreed,N,Male,61 days 11:50:47.648944,61
127710,A861224,2022-07-09 15:36:00,Jul-22,2430 Cromwell Circle in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Pit Bull Mix,Tan/White,1825,5,"(2.5, 5.0]",7,2022,Saturday,15,1,1,Mix,Y,Male,60 days 08:58:47.648944,60
106176,A861239,2022-07-09 17:30:00,Jul-22,2800 Rio Grande in Austin (TX),Stray,Normal,Dog,Intact Female,11 months,Pit Bull,Tan/White,341,0.93,"(-0.001, 2.5]",7,2022,Saturday,17,1,1,Purebreed,Y,Female,60 days 07:04:47.648944,60
64017,A861161,2022-07-08 14:30:00,Jul-22,11927 Sunhillow in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black/White,28,0.08,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Mix,N,Female,61 days 10:04:47.648944,61
193,A861294,2022-07-11 12:29:00,Jul-22,Anderson Mill And 620 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Brown Brindle/White,730,2,"(-0.001, 2.5]",7,2022,Monday,12,1,1,Purebreed,Y,Male,58 days 12:05:47.648944,58
37636,A861162,2022-07-08 14:30:00,Jul-22,11927 Sunhillow in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black,28,0.08,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Mix,N,Female,61 days 10:04:47.648944,61
123927,A861304,2022-07-11 13:54:00,Jul-22,2503 Oltorf in Austin (TX),Abandoned,Normal,Dog,Intact Female,3 years,Pit Bull Mix,Brown,1095,3,"(2.5, 5.0]",7,2022,Monday,13,1,1,Mix,Y,Female,58 days 10:40:47.648944,58
143541,A861319,2022-07-11 16:17:00,Jul-22,Manor (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby/White,21,0.06,"(-0.001, 2.5]",7,2022,Monday,16,1,1,Purebreed,N,Male,58 days 08:17:47.648944,58
129516,A861336,2022-07-11 17:14:00,Jul-22,903 Shady Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White/Blue,365,1,"(-0.001, 2.5]",7,2022,Monday,17,1,1,Mix,Y,Male,58 days 07:20:47.648944,58
106023,A861475,2022-07-13 12:20:00,Jul-22,Onion Creek Parkway And Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,Beagle Mix,Tan/Black,155,0.42,"(-0.001, 2.5]",7,2022,Wednesday,12,1,1,Mix,N,Female,56 days 12:14:47.648944,56
140918,A861495,2022-07-13 15:21:00,Jul-22,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Female,3 years,Chihuahua Shorthair/Pug,Tan,1095,3,"(2.5, 5.0]",7,2022,Wednesday,15,1,1,Purebreed,N,Female,56 days 09:13:47.648944,56
126005,A861496,2022-07-13 15:21:00,Jul-22,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Male,2 weeks,Chihuahua Shorthair/Pug,Black,14,0.04,"(-0.001, 2.5]",7,2022,Wednesday,15,1,1,Purebreed,N,Male,56 days 09:13:47.648944,56
142336,A861497,2022-07-13 15:21:00,Jul-22,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Male,2 weeks,Chihuahua Shorthair/Pug,Black/Tan,14,0.04,"(-0.001, 2.5]",7,2022,Wednesday,15,1,1,Purebreed,N,Male,56 days 09:13:47.648944,56
109032,A861501,2022-07-13 15:21:00,Jul-22,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Female,2 weeks,Chihuahua Shorthair/Pug,Tan/Black,14,0.04,"(-0.001, 2.5]",7,2022,Wednesday,15,1,1,Purebreed,N,Female,56 days 09:13:47.648944,56
37766,A861502,2022-07-13 15:21:00,Jul-22,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Female,2 weeks,Chihuahua Shorthair/Pug,Tan/Black,14,0.04,"(-0.001, 2.5]",7,2022,Wednesday,15,1,1,Purebreed,N,Female,56 days 09:13:47.648944,56
143743,A861508,2022-08-31 16:38:00,Aug-22,Travis (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Cream Tabby,365,1,"(-0.001, 2.5]",8,2022,Wednesday,16,2,2,Mix,N,Male,7 days 07:56:47.648944,7
82102,A861542,2022-07-14 11:25:00,Jul-22,7000 E Ben White Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black/White,62,0.17,"(-0.001, 2.5]",7,2022,Thursday,11,1,1,Purebreed,N,Male,55 days 13:09:47.648944,55
94219,A861559,2022-07-14 15:49:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,3 years,German Shepherd Mix,Tricolor,1095,3,"(2.5, 5.0]",7,2022,Thursday,15,1,1,Mix,N,Male,55 days 08:45:47.648944,55
127398,A861560,2022-07-14 14:57:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,5 years,Siberian Husky,White,1825,5,"(2.5, 5.0]",7,2022,Thursday,14,1,1,Purebreed,N,Female,55 days 09:37:47.648944,55
7480,A861569,2022-07-14 17:22:00,Jul-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Brown Tabby,365,1,"(-0.001, 2.5]",7,2022,Thursday,17,1,1,Purebreed,N,Male,55 days 07:12:47.648944,55
52812,A861570,2022-07-14 17:14:00,Jul-22,13309 North Ih 35 in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,Blue Tabby,28,0.08,"(-0.001, 2.5]",7,2022,Thursday,17,1,1,Purebreed,N,Female,55 days 07:20:47.648944,55
90919,A861571,2022-07-14 17:14:00,Jul-22,13309 North Ih 35 in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,Blue Tabby,28,0.08,"(-0.001, 2.5]",7,2022,Thursday,17,1,1,Purebreed,N,Female,55 days 07:20:47.648944,55
34694,A861406,2022-07-12 15:51:00,Jul-22,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,8 months,Harrier/Pit Bull,White/Tricolor,248,0.68,"(-0.001, 2.5]",7,2022,Tuesday,15,1,1,Purebreed,Y,Male,57 days 08:43:47.648944,57
54554,A861421,2022-07-12 17:39:00,Jul-22,4809 Rutherglen Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black,31,0.08,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,N,Male,57 days 06:55:47.648944,57
21930,A861422,2022-07-12 17:39:00,Jul-22,4809 Rutherglen Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White,31,0.08,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,N,Female,57 days 06:55:47.648944,57
9025,A861423,2022-07-12 17:39:00,Jul-22,4809 Rutherglen Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue/White,31,0.08,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,N,Female,57 days 06:55:47.648944,57
81327,A861425,2022-07-12 17:39:00,Jul-22,4809 Rutherglen Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Cream Tabby,31,0.08,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,N,Male,57 days 06:55:47.648944,57
3205,A861426,2022-07-12 17:48:00,Jul-22,Travis (TX),Public Assist,Neonatal,Dog,Intact Female,1 day,Pit Bull Mix,Tan/Blue,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Y,Female,57 days 06:46:47.648944,57
115393,A861427,2022-07-12 17:48:00,Jul-22,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Brown Brindle/White,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Y,Male,57 days 06:46:47.648944,57
94834,A861428,2022-07-12 17:48:00,Jul-22,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Blue,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Y,Male,57 days 06:46:47.648944,57
69725,A861429,2022-07-12 17:48:00,Jul-22,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Black/White,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Y,Male,57 days 06:46:47.648944,57
137099,A861447,2022-07-12 17:48:00,Jul-22,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Brown/White,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Y,Male,57 days 06:46:47.648944,57
54425,A861448,2022-07-12 17:48:00,Jul-22,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Black/White,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Y,Male,57 days 06:46:47.648944,57
90037,A861472,2022-07-13 11:58:00,Jul-22,10002 Rutland Village Wast in Austin (TX),Stray,Injured,Dog,Intact Female,2 years,Pit Bull,Fawn/White,730,2,"(-0.001, 2.5]",7,2022,Wednesday,11,1,1,Purebreed,Y,Female,56 days 12:36:47.648944,56
54420,A861619,2022-07-15 11:18:00,Jul-22,6008 Marigold in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Red/White,730,2,"(-0.001, 2.5]",7,2022,Friday,11,1,1,Purebreed,Y,Female,54 days 13:16:47.648944,54
71083,A861640,2022-07-15 14:08:00,Jul-22,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby,730,2,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebreed,N,Female,54 days 10:26:47.648944,54
19682,A861642,2022-07-15 14:08:00,Jul-22,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Black,0,0,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebreed,N,Male,54 days 10:26:47.648944,54
98146,A861643,2022-07-15 14:08:00,Jul-22,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby,0,0,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebreed,N,Female,54 days 10:26:47.648944,54
143712,A861644,2022-07-15 14:08:00,Jul-22,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby,0,0,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebreed,N,Male,54 days 10:26:47.648944,54
143711,A861645,2022-07-15 14:08:00,Jul-22,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby,0,0,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebreed,N,Male,54 days 10:26:47.648944,54
140063,A861657,2022-07-15 15:57:00,Jul-22,1405 Hyde St in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Border Collie Mix,Black/White,124,0.34,"(-0.001, 2.5]",7,2022,Friday,15,1,1,Mix,N,Male,54 days 08:37:47.648944,54
52261,A861583,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,German Shepherd,Tan/Black,730,2,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Purebreed,N,Female,55 days 06:05:47.648944,55
133458,A861584,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,German Shepherd Mix,Black/Brown,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Female,55 days 06:05:47.648944,55
143613,A861585,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,German Shepherd Mix,Brown/White,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Female,55 days 06:05:47.648944,55
97307,A861586,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Black/Brown,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Male,55 days 06:05:47.648944,55
127938,A861588,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Brown/White,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Male,55 days 06:05:47.648944,55
3607,A861590,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Tricolor,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Male,55 days 06:05:47.648944,55
91032,A861592,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,German Shepherd Mix,Tricolor,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Female,55 days 06:05:47.648944,55
128578,A861593,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Brown/White,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Male,55 days 06:05:47.648944,55
124948,A861675,2022-07-15 18:34:00,Jul-22,Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Lynx Point,730,2,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebreed,N,Female,54 days 06:00:47.648944,54
143770,A861176,2022-09-01 12:52:00,Sep-22,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,3 months,Domestic Shorthair,Orange Tabby,93,0.25,"(-0.001, 2.5]",9,2022,Thursday,12,2,2,Purebreed,N,Male,6 days 11:42:47.648944,6
100539,A861594,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Tricolor,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Male,55 days 06:05:47.648944,55
57047,A861595,2022-07-14 18:29:00,Jul-22,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,German Shepherd Mix,Tricolor,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,N,Female,55 days 06:05:47.648944,55
103665,A861598,2022-07-14 23:44:00,Jul-22,12225 Ballerstedt in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Mastiff Mix,Brown,365,1,"(-0.001, 2.5]",7,2022,Thursday,23,1,1,Mix,N,Male,55 days 00:50:47.648944,55
133310,A861735,2022-07-17 11:36:00,Jul-22,10100 South Mary Moore Searight Drive in Austin (TX),Stray,Injured,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White,365,1,"(-0.001, 2.5]",7,2022,Sunday,11,1,1,Mix,Y,Male,52 days 12:58:47.648944,52
126110,A861221,2022-07-09 15:24:00,Jul-22,Lamar And Rundberg in Austin (TX),Stray,Injured,Dog,Intact Female,5 months,Doberman Pinsch,Blue/Tan,155,0.42,"(-0.001, 2.5]",7,2022,Saturday,15,1,1,Purebreed,N,Female,60 days 09:10:47.648944,60
143705,A861756,2022-07-15 18:34:00,Jul-22,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Orange Tabby/White,0,0,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebreed,N,Male,54 days 06:00:47.648944,54
143706,A861757,2022-07-15 18:34:00,Jul-22,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Cream Tabby/White,0,0,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebreed,N,Male,54 days 06:00:47.648944,54
143707,A861763,2022-07-15 18:34:00,Jul-22,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby,0,0,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebreed,N,Female,54 days 06:00:47.648944,54
26558,A861831,2022-07-18 14:29:00,Jul-22,11481 Maha Loop in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby,21,0.06,"(-0.001, 2.5]",7,2022,Monday,14,1,1,Purebreed,N,Male,51 days 10:05:47.648944,51
132923,A861773,2022-07-15 18:34:00,Jul-22,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Tortie,0,0,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebreed,N,Female,54 days 06:00:47.648944,54
89819,A861809,2022-07-18 11:58:00,Jul-22,1411 Gracy Farms in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,31,0.08,"(-0.001, 2.5]",7,2022,Monday,11,1,1,Purebreed,N,Female,51 days 12:36:47.648944,51
37334,A861817,2022-07-18 13:22:00,Jul-22,1156 W Cesar Chavez in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Beauceron,Black/Brown,730,2,"(-0.001, 2.5]",7,2022,Monday,13,1,1,Purebreed,N,Female,51 days 11:12:47.648944,51
127673,A861832,2022-07-18 14:29:00,Jul-22,11481 Maha Loop in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair,Brown Tabby,14,0.04,"(-0.001, 2.5]",7,2022,Monday,14,1,1,Purebreed,N,Male,51 days 10:05:47.648944,51
122115,A861827,2022-07-18 14:29:00,Jul-22,11481 Maha Loop in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair,Brown Tabby,14,0.04,"(-0.001, 2.5]",7,2022,Monday,14,1,1,Purebreed,N,Female,51 days 10:05:47.648944,51
73319,A861833,2022-07-18 14:29:00,Jul-22,11481 Maha Loop in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair,Brown Tabby,14,0.04,"(-0.001, 2.5]",7,2022,Monday,14,1,1,Purebreed,N,Male,51 days 10:05:47.648944,51
3264,A861828,2022-07-18 14:29:00,Jul-22,11481 Maha Loop in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair,Brown Tabby,14,0.04,"(-0.001, 2.5]",7,2022,Monday,14,1,1,Purebreed,N,Female,51 days 10:05:47.648944,51
136783,A861899,2022-07-19 12:31:00,Jul-22,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,14 years,Domestic Shorthair,Brown Tabby,5110,14,"(12.5, 15.0]",7,2022,Tuesday,12,1,1,Purebreed,N,Female,50 days 12:03:47.648944,50
50783,A861835,2022-07-18 15:10:00,Jul-22,13501 Brahmin Dr in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Medium Hair,Black,62,0.17,"(-0.001, 2.5]",7,2022,Monday,15,1,1,Purebreed,N,Female,51 days 09:24:47.648944,51
37387,A861913,2022-07-19 14:35:00,Jul-22,6004 Club Terrace in Austin (TX),Stray,Normal,Other,Intact Female,2 years,Rabbit Sh Mix,Black,730,2,"(-0.001, 2.5]",7,2022,Tuesday,14,1,1,Mix,N,Female,50 days 09:59:47.648944,50
107438,A861917,2022-07-19 15:25:00,Jul-22,20758 Ed Acklin Road in Travis (TX),Stray,Injured,Dog,Intact Male,8 years,Mastiff Mix,Brown Brindle/White,2920,8,"(7.5, 10.0]",7,2022,Tuesday,15,1,1,Mix,N,Male,50 days 09:09:47.648944,50
84087,A861927,2022-07-19 17:05:00,Jul-22,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,5 years,German Shepherd Mix,Yellow/White,1825,5,"(2.5, 5.0]",7,2022,Tuesday,17,1,1,Mix,N,Male,50 days 07:29:47.648944,50
10296,A861829,2022-07-18 14:29:00,Jul-22,11481 Maha Loop in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair,Brown Tabby,14,0.04,"(-0.001, 2.5]",7,2022,Monday,14,1,1,Purebreed,N,Female,51 days 10:05:47.648944,51
107069,A861966,2022-07-20 11:40:00,Jul-22,Outside Jurisdiction,Owner Surrender,Normal,Dog,Intact Female,1 year,Pit Bull,Chocolate/White,365,1,"(-0.001, 2.5]",7,2022,Wednesday,11,1,1,Purebreed,Y,Female,49 days 12:54:47.648944,49
