Index_ID,Animal_ID,Street Number,Street Name,City,St,Zip,,,,,,,
117801,672348,1816,Lima Dr  ,Manor,TX,,,,,,,,
20624,731381,11800,Lima Dr  ,Manor,TX,,,,,,,,
90288,731616,11912,Lima Dr  ,Manor,TX,,,,,,,,
142642,685902,12022,Lima Dr  ,Manor,TX,,,,,,,,
37898,820382,12100,Lima Dr  ,Manor,TX,,,,,,,,
133107,846318,11924,Lima Dr  ,Austin,TX,,,,,,,,
24851,788748,12100,Lima Dr  ,Austin,TX,,,,,,,,
2359,723704,12104,Lima Dr  ,Austin,TX,,,,,,,,
10581,799872,11801,Lima    ,Manor,TX,,,,,,,,
138179,709960,12100,Lima   ,Austin,TX,,,,,,,,
64739,707747,1100,Lily Terrace  ,Austin,TX,,,,,,,,
137280,753007,1109,Lily Terrace  ,Austin,TX,,,,,,,,
6861,673594,1200,Lily Terrace  ,Austin,TX,,,,,,,,
57151,780271,1202,Lily Terrace  ,Austin,TX,,,,,,,,
68504,770469,1203,Lily Terrace  ,Austin,TX,,,,,,,,
113923,814808,1211,Lily Terrace  ,Austin,TX,,,,,,,,
92322,666954,1213,Lily Terrace  ,Austin,TX,,,,,,,,
63290,789754,1214,Lily Terrace  ,Austin,TX,,,,,,,,
38531,775107,1301,Lily Terrace  ,Austin,TX,,,,,,,,
100646,728545,1308,Lily Terrace  ,Austin,TX,,,,,,,,
47861,737841,1202,Lily Ter.  ,Austin,TX,,,,,,,,
11723,704066,1211,Lily Ter  ,Austin,TX,,,,,,,,
111517,682799,1213,Lily Ter  ,Austin,TX,,,,,,,,
114868,760939,6214,Lily Ter  ,Austin,TX,,,,,,,,
99941,738773,7815,Lily Lake Loop ,Austin,TX,,,,,,,,
71773,845998,7824,Lily Lake Loop ,Austin,TX,,,,,,,,
42389,803848,7840,Lily Lake Loop ,Austin,TX,,,,,,,,
22071,676918,1111,Lily   ,Austin,TX,,,,,,,,
143037,674276,1200,Lily   ,Austin,TX,,,,,,,,
6093,781123,1202,Lilly Terrace  ,Austin,TX,,,,,,,,
121191,797498,1206,Lilly Terrace  ,Austin,TX,,,,,,,,
4706,755653,7834,Lilly Lake Luke ,Austin,TX,,,,,,,,
112534,848187,1201,Lili Terrace  ,Austin,TX,,,,,,,,
57667,795127,7206,Lilac Ln  ,Austin,TX,,,,,,,,
22582,650431,9326,Lightwood Loop  ,Austin,TX,,,,,,,,
88769,679618,9334,Lightwood Loop  ,Austin,TX,,,,,,,,
42841,792880,110,Lightsey Rd  ,Austin,TX,,,,,,,,
139239,715843,117,Lightsey Rd  ,Austin,TX,,,,,,,,
49233,709917,300,Lightsey Rd  ,Austin,TX,,,,,,,,
125192,688839,408,Lightsey Rd  ,Austin,TX,,,,,,,,
47563,715756,411,Lightsey Rd  ,Austin,TX,,,,,,,,
141793,724000,519,Lightsey Rd  ,Austin,TX,,,,,,,,
119348,703364,1704,Lightsey Rd  ,Austin,TX,,,,,,,,
43494,743106,1811,Lightsey Rd  ,Austin,TX,,,,,,,,
28888,747733,1908,Lightsey Rd  ,Austin,TX,,,,,,,,
20646,795471,1911,Lightsey Rd  ,Austin,TX,,,,,,,,
31838,766614,519,Lightsey Apartment 102 ,Austin,TX,,,,,,,,
29296,792405,113,Lightsey   ,Austin,TX,,,,,,,,
56329,721616,517,Lightsey   ,Austin,TX,,,,,,,,
60809,822130,12308,Lickety Split Way ,Austin,TX,,,,,,,,
94923,816877,5708,Libyan Dr  ,Austin,TX,,,,,,,,
12065,842917,5809,Libyan Dr  ,Austin,TX,,,,,,,,
107172,858295,5904,Libyan Dr  ,Austin,TX,,,,,,,,
36502,705126,6314,Libyan Dr  ,Austin,TX,,,,,,,,
15248,758941,6500,Libyan Dr  ,Austin,TX,,,,,,,,
133049,542429,6508,Libyan Dr  ,Austin,TX,,,,,,,,
58417,738259,6512,Libyan Dr  ,Austin,TX,,,,,,,,
130745,727634,5603,Libyan Circle ,Austin,TX,,,,,,,,
116797,765999,5901,Libyan   ,Austin,TX,,,,,,,,
27861,708092,6312,Libyan   ,Austin,TX,,,,,,,,
69194,704844,11511,Liberty St  ,Manor,TX,,,,,,,,
76704,842947,11309,Liberty St  ,Austin,TX,,,,,,,,
54646,550920,11408,Liberty St  ,Austin,TX,,,,,,,,
5918,736300,1034,Liberty Park Dr ,Austin,TX,,,,,,,,
18812,740075,1036,Liberty Park Dr ,Austin,TX,,,,,,,,
52462,800789,202,Liberty Hill   ,Round Rock,TX,,,,,,,,
90,767767,11204,Liberty Farms Dr ,Austin,TX,,,,,,,,
6264,750600,11213,Liberty Farms Dr ,Austin,TX,,,,,,,,
138073,705168,5528,Liberton Ln  ,Austin,TX,,,,,,,,
51137,809985,5533,Liberton Ln  ,Austin,TX,,,,,,,,
57587,726748,5528,Liberton   ,Austin,TX,,,,,,,,
70410,726054,800,Lexington St  ,Manor,TX,,,,,,,,
3741,733947,12609,Lexington St  ,Manor,TX,,,,,,,,
33150,742165,600,Lexington St  ,Manor,TX,,,,,,,,
56528,730840,12801,Lexington St  ,Manor,TX,,,,,,,,
54170,844956,12608,Lexington St  ,Austin,TX,,,,,,,,
14430,761569,12609,Lexington St  ,Austin,TX,,,,,,,,
128786,745528,12800,Lexington St  ,Austin,TX,,,,,,,,
43820,786550,6806,Lexington Rd  ,Austin,TX,,,,,,,,
5978,816078,5040,Lexington Meadows Ln ,Austin,TX,,,,,,,,
57937,801345,5041,Lexington Meadow Ln ,Austin,TX,,,,,,,,
66536,649442,4900,Lexington Meadow Ln ,Del Valle,TX,,,,,,,,
95128,773651,4900,Lexington Meadow Ln ,Del Valle,TX,,,,,,,,
73969,682901,4901,Lexington Meadow Ln ,Del Valle,TX,,,,,,,,
139971,700826,4932,Lexington Meadow Ln ,Del Valle,TX,,,,,,,,
103924,827108,5033,Lexington Meadow  ,Austin,TX,,,,,,,,
73572,847343,12609,Lexington    ,Manor,TX,,,,,,,,
119859,783068,2107,Lewood Circle ,Austin,TX,,,,,,,,
72097,716224,4108,Lewis Ln  ,Austin,TX,,,,,,,,
106242,786042,14200,Levering St  ,Austin,TX,,,,,,,,
68860,613376,5808,Levenwood   ,Austin,TX,,,,,,,,
67953,797993,7201,Levender Loop  ,Austin,TX,,,,,,,,
26890,843440,5700,Leven Wood Ln ,Austin,TX,,,,,,,,
107748,666098,7201,Levander St  ,Austin,TX,,,,,,,,
77789,807516,7201,Levander Lp  ,Austin,TX,,,,,,,,
34376,710741,7201,Levander Loop/Born Shelter ,Austin,TX,,,,,,,,
11548,854353,7201,Levander Loop Build A,Austin,TX,,,,,,,,
143699,864761,7201,Levander Loop Blvd ,Austin,TX,,,,,,,,
27783,744440,7201,Levander Loop A ,Austin,TX,,,,,,,,
33286,852576,7201,Levander Loop  A,Austin,TX,,,,,,,,
81943,734788,5700,Levander Loop  ,Austin,TX,,,,,,,,
84113,718350,5900,Levander Loop  ,Austin,TX,,,,,,,,
94652,721834,5901,Levander Loop  ,Austin,TX,,,,,,,,
64428,764657,6201,Levander Loop  ,Austin,TX,,,,,,,,
8235,773644,6301,Levander Loop  ,Austin,TX,,,,,,,,
143499,864527,6500,Levander Loop  ,Austin,TX,,,,,,,,
119332,698684,7012,Levander Loop  ,Austin,TX,,,,,,,,
130751,766932,7102,Levander Loop  ,Austin,TX,,,,,,,,
24193,724666,7200,Levander Loop  ,Austin,TX,,,,,,,,
7740,664151,7201,Levander Loop  ,Austin,TX,,,,,,,,
90835,790829,7201,Levander Loop  ,Austin,TX,,,,,,,,
16701,816399,7202,Levander Loop  ,Austin,TX,,,,,,,,
57676,798868,7204,Levander Loop  ,Austin,TX,,,,,,,,
97360,712778,7201,Levander Looop  ,Austin,TX,,,,,,,,
3379,679476,7201,Levander   ,Austin,TX,,,,,,,,
121107,729668,7201,Levader Loop  ,Austin,TX,,,,,,,,
32040,739549,13600,Letti Ln   ,Pflugerville,TX,,,,,,,,
33431,744234,13601,Letti Ln   ,Pflugerville,TX,,,,,,,,
83691,766800,13606,Letti Ln   ,Pflugerville,TX,,,,,,,,
56006,851066,17212,Lessmann Ln  ,Austin,TX,,,,,,,,
34522,800028,17310,Lessmann Ln  ,Austin,TX,,,,,,,,
35775,748926,17220,Lessman Ln  Valle,Del Valle,TX,,,,,,,,
87237,785394,17201,Lessman  Valle ,Del Valle,TX,,,,,,,,
10100,758405,17205,Lessman   ,Austin,TX,,,,,,,,
140435,681643,110,Lessin Ln  ,Austin,TX,,,,,,,,
10632,669638,4305,Leslie Ln.  ,Austin,TX,,,,,,,,
85649,796325,4301,Leslie Ave  ,Austin,TX,,,,,,,,
42334,781675,4606,Leslie Ave  ,Austin,TX,,,,,,,,
76285,810775,4608,Leslie Ave  ,Austin,TX,,,,,,,,
87884,787524,4702,Leslie Ave  ,Austin,TX,,,,,,,,
9116,703799,403,Leslie Ave  ,Austin,TX,,,,,,,,
49706,718390,4401,Leslie Ave  ,Austin,TX,,,,,,,,
137782,698275,4500,Leslie Ave  ,Austin,TX,,,,,,,,
68429,684348,4501,Leslie Ave  ,Austin,TX,,,,,,,,
44484,815093,4608,Leslie Ave  ,Austin,TX,,,,,,,,
108963,736465,4704,Leslie Ave  ,Austin,TX,,,,,,,,
42926,691020,4706,Leslie Ave  ,Austin,TX,,,,,,,,
87161,675808,4507,Leslie A  ,Austin,TX,,,,,,,,
140813,848125,4205,Leslie   ,Austin,TX,,,,,,,,
83516,787817,4401,Leslie   ,Austin,TX,,,,,,,,
41209,667282,8100,Lerwick Ln Round Rock,RoundAustinRock,TX,,,,,,,,
51270,775176,5202,Leralynn   ,Austin,TX,,,,,,,,
77612,823054,6703,Leprechaun Dr  ,Austin,TX,,,,,,,,
73304,720430,16312,Leopold Trl  ,Austin,TX,,,,,,,,
18691,828711,1135,Leona St  ,Austin,TX,,,,,,,,
101905,753154,1124,Leona St  ,Austin,TX,,,,,,,,
5793,714177,2204,Leona St  ,Austin,TX,,,,,,,,
11350,664244,1130,Leona   ,Austin,TX,,,,,,,,
21908,772295,2408,Leon St  ,Austin,TX,,,,,,,,
140869,779474,2510,Leon St  ,Austin,TX,,,,,,,,
45759,713652,2408,Leon St  ,Austin,TX,,,,,,,,
85308,822101,2500,Leon St  ,Austin,TX,,,,,,,,
75267,800723,2510,Leon St  ,Austin,TX,,,,,,,,
9799,692202,2518,Leon St  ,Austin,TX,,,,,,,,
85608,786674,11512,Leon Grande Cove ,Austin,TX,,,,,,,,
20687,673978,2408,Leon  310  ,Austin,TX,,,,,,,,
23109,672694,8701,Leo St  ,Austin,TX,,,,,,,,
16800,714355,8702,Leo St  ,Austin,TX,,,,,,,,
83052,848205,7215,Lenora St  ,Austin,TX,,,,,,,,
16730,682968,7200,Lenora St  ,Austin,TX,,,,,,,,
109051,735206,4608,Lennox Dr  ,Austin,TX,,,,,,,,
48986,734427,4615,Lennox Dr  ,Austin,TX,,,,,,,,
126243,857248,2502,Lendall Ln  ,Austin,TX,,,,,,,,
17112,805457,2503,Lendall Ln  ,Austin,TX,,,,,,,,
11544,624931,4405,Lendall Ln  ,Austin,TX,,,,,,,,
141007,763909,4417,Lendall   ,Austin,TX,,,,,,,,
119695,647155,14400,Lemongrass Ln  ,Austin,TX,,,,,,,,
74452,731794,204,Lemon Light Ln  ,Pflugerville,TX,,,,,,,,
130560,789132,2105,Lemon Dr  ,Austin,TX,,,,,,,,
59440,776595,301,Leland   ,Austin,TX,,,,,,,,
129725,720534,5900,Leisure Run Rd ,Austin,TX,,,,,,,,
72899,595090,5905,Leisure Run Rd ,Austin,TX,,,,,,,,
77803,840458,5907,Leisure Run Rd ,Austin,TX,,,,,,,,
100572,807974,6005,Leisure Run Rd ,Austin,TX,,,,,,,,
44555,745991,6003,Leisure Run  ,Austin,TX,,,,,,,,
58894,763911,6006,Leisure Run  ,Austin,TX,,,,,,,,
98807,685701,6011,Leisure Run  ,Austin,TX,,,,,,,,
8738,673445,8705,Leisure Dr  ,Austin,TX,,,,,,,,
82033,732028,8711,Leisure Dr  ,Austin,TX,,,,,,,,
21257,778449,8716,Leisure Dr  ,Austin,TX,,,,,,,,
23762,745808,8724,Leisure Dr  ,Austin,TX,,,,,,,,
124497,668363,8805,Leisure Dr  ,Austin,TX,,,,,,,,
20044,782659,8810,Leisure Dr  ,Austin,TX,,,,,,,,
25889,672671,8705,Leisure   ,Austin,TX,,,,,,,,
40143,849846,19012,Leigh Ln  ,Austin,TX,,,,,,,,
19544,770825,2501,Leigh Dr  ,Austin,TX,,,,,,,,
11632,711306,2510,Lehigh Dr  ,Austin,TX,,,,,,,,
84677,711357,2601,Lehigh Dr  ,Austin,TX,,,,,,,,
70761,711360,2602,Lehigh Dr  ,Austin,TX,,,,,,,,
19883,711235,2510,Lehigh   ,Austin,TX,,,,,,,,
6559,720003,10700,Legends Ln  ,Austin,TX,,,,,,,,
9349,812704,10907,Legends Ln  ,Austin,TX,,,,,,,,
11536,687732,11000,Legends Ln  ,Austin,TX,,,,,,,,
62061,725781,13021,Legendary Dr  ,Austin,TX,,,,,,,,
31066,775399,13201,Legendary Dr  ,Austin,TX,,,,,,,,
21957,760606,13401,Legendary Dr  ,Austin,TX,,,,,,,,
52122,712749,13021,Legendary   ,Austin,TX,,,,,,,,
51562,797455,13201,Legendary   ,Austin,TX,,,,,,,,
113933,750922,13401,Legendary   ,Austin,TX,,,,,,,,
10511,800344,13021,Legandary Dr  ,Austin,TX,,,,,,,,
79919,756504,8409,Leeds Mountain Cv ,Austin,TX,,,,,,,,
92907,780214,8409,Leeds Mountain  ,Austin,TX,,,,,,,,
84916,711939,2802,Leeds Cove  ,Austin,TX,,,,,,,,
13049,702585,2800,Leeds   ,Austin,TX,,,,,,,,
190,733963,2008,Leeann Dr  ,Austin,TX,,,,,,,,
48708,798323,2014,Leeann Dr  ,Austin,TX,,,,,,,,
12493,672213,311,Lee Land  ,Austin,TX,,,,,,,,
14797,822998,8001,Lee Hill Dr ,Austin,TX,,,,,,,,
8126,786912,8002,Lee Hill Dr ,Austin,TX,,,,,,,,
2890,802325,8001,Lee Hill  ,Austin,TX,,,,,,,,
122959,676721,21315Union,Lee Church Rd ,Manor,TX,,,,,,,,
142043,712026,210,Lee Barton St ,Austin,TX,,,,,,,,
129681,785739,200,Lee Barton Dr ,Austin,TX,,,,,,,,
3103,690535,6816,Lee  Cv ,Manor,TX,,,,,,,,
40475,833064,6920,Lee  Cove ,Manor,TX,,,,,,,,
109709,667481,1700,Ledgewood Dr  ,Austin,TX,,,,,,,,
10167,765445,1703,Ledgewood Dr  ,Austin,TX,,,,,,,,
6480,774921,1711,Ledgewood Dr  ,Austin,TX,,,,,,,,
90258,756198,1705,Ledgewood   ,Austin,TX,,,,,,,,
82827,762223,404,Ledgeway   ,Austin,TX,,,,,,,,
135005,678852,3401,Ledgestone   ,Austin,TX,,,,,,,,
128189,701899,9901,Ledgestone   ,Austin,TX,,,,,,,,
80629,714128,634,Ledge Stone Dr ,Austin,TX,,,,,,,,
126386,789802,18300,Ledge St Jonestown ,Jonestown,TX,,,,,,,,
132156,777116,4608,Ledesma Rd  ,Austin,TX,,,,,,,,
29997,608475,4609,Ledesma Rd  ,Austin,TX,,,,,,,,
39872,667512,4900,Ledesma Rd  ,Austin,TX,,,,,,,,
143077,703603,4903,Ledesma Rd  ,Austin,TX,,,,,,,,
18622,808514,5204,Ledesma Rd  ,Austin,TX,,,,,,,,
23887,745285,5207,Ledesma Rd  ,Austin,TX,,,,,,,,
33621,673056,5212,Ledesma Rd  ,Austin,TX,,,,,,,,
23541,692121,5304,Ledesma Rd  ,Austin,TX,,,,,,,,
68530,853129,5306,Ledesma Rd  ,Austin,TX,,,,,,,,
22890,764091,5307,Ledesma Rd  ,Austin,TX,,,,,,,,
9298,809546,5500,Ledesma Rd  ,Austin,TX,,,,,,,,
6941,702967,5504,Ledesma Rd  ,Austin,TX,,,,,,,,
67037,706875,5600,Ledesma Rd  ,Austin,TX,,,,,,,,
104991,786930,5602,Ledesma Rd  ,Austin,TX,,,,,,,,
3039,811455,4704,Ledesma Dr  ,Austin,TX,,,,,,,,
113929,755285,5204,Ledesma Dr  ,Austin,TX,,,,,,,,
44105,753797,4700,Ledesma   ,Austin,TX,,,,,,,,
86117,820901,4907,Ledesma   ,Austin,TX,,,,,,,,
139985,668904,4915,Ledesma   ,Austin,TX,,,,,,,,
63259,673052,5204,Ledesma   ,Austin,TX,,,,,,,,
33197,690002,5307,Ledesma   ,Austin,TX,,,,,,,,
53122,633943,11913,Leda Ln  ,Austin,TX,,,,,,,,
133017,682982,7201,Leavender Loop  ,Austin,TX,,,,,,,,
115477,733594,727,Leavander Loop  ,Austin,TX,,,,,,,,
5491,803793,7201,Leavander Loop  ,Austin,TX,,,,,,,,
123321,688959,7606,Leatherman Ln  B ,Austin,TX,,,,,,,,
96222,688959,7606,Leatherman Ln  ,Austin,TX,,,,,,,,
38980,806356,7604,Leatherman   ,Austin,TX,,,,,,,,
15379,747588,4705,Leatherleaf Trl  ,Austin,TX,,,,,,,,
23044,796199,4705,Leatherleaf Trail  ,Austin,TX,,,,,,,,
78523,743976,4801,Leatherleaf Trail  ,Austin,TX,,,,,,,,
1458,864130,4601,Leatherleaf   ,Austin,TX,,,,,,,,
4302,764836,4705,Leatherleaf   ,Austin,TX,,,,,,,,
62275,777498,4709,Leatherleaf   ,Austin,TX,,,,,,,,
78851,777768,4703,Leatherfeaf Trail  ,Austin,TX,,,,,,,,
10031,863233,4705,Leather Leaf Trail ,Austin,TX,,,,,,,,
10754,761954,4705,Leather Leaf  ,Austin,TX,,,,,,,,
55909,670509,24802,Leatha Ln  ,Austin,TX,,,,,,,,
64876,795179,8921Milton,Lease Dr  ,Austin,TX,,,,,,,,
139614,693145,2009,Lear Ln.  ,Austin,TX,,,,,,,,
100590,748819,201,Lear Ln  ,Austin,TX,,,,,,,,
8031,794139,2015,Lear Ln  ,Austin,TX,,,,,,,,
75457,824618,2106,Lear Ln  ,Austin,TX,,,,,,,,
22498,649744,2108,Lear Ln  ,Austin,TX,,,,,,,,
7599,782350,2109,Lear Ln  ,Austin,TX,,,,,,,,
45326,714306,10306,Leaning Willow Dr ,Austin,TX,,,,,,,,
33892,705182,3007,Leaning Oak Circle,Austin,TX,,,,,,,,
78960,635457,1100,Leander Rd   ,Round Rock,TX,,,,,,,,
64408,762792,2203,Leah Cv A ,Austin,TX,,,,,,,,
34304,800677,2202,Leah Cv  ,Austin,TX,,,,,,,,
119821,821309,2204,Leah Cv  ,Austin,TX,,,,,,,,
138732,675359,2203,Leah Cove  D ,Austin,TX,,,,,,,,
73610,769102,2200,Leah Cove  ,Austin,TX,,,,,,,,
23778,768406,2204,Leah Cove  ,Austin,TX,,,,,,,,
45196,827653,3615,Leafield Dr  ,Austin,TX,,,,,,,,
57158,681910,3811,Leafield Dr  ,Austin,TX,,,,,,,,
11885,652416,3815,Leafield Dr  ,Austin,TX,,,,,,,,
29923,715229,3816,Leafield Dr  ,Austin,TX,,,,,,,,
108681,837357,3935,Leafield Dr  ,Austin,TX,,,,,,,,
58736,733683,3931,Leafield Ave  ,Austin,TX,,,,,,,,
17934,740772,3611,Leafield   ,Austin,TX,,,,,,,,
47564,704551,3010,Leaf Ln  ,Austin,TX,,,,,,,,
123704,757679,1232,Leaf Dr  ,Austin,TX,,,,,,,,
50960,735755,3103,Leaf Circle  ,Austin,TX,,,,,,,,
121689,819205,3621,Leadville   ,Austin,TX,,,,,,,,
81197,696373,308,Le Grande Ave ,Austin,TX,,,,,,,,
7914,687438,13500,Lazyridge Dr   ,Pflugerville,TX,,,,,,,,
13614,806960,13702,Lazyridge Dr   ,Pflugerville,TX,,,,,,,,
34010,810536,13812,Lazyridge Dr   ,Pflugerville,TX,,,,,,,,
62922,799951,14102,Lazyridge Dr   ,Pflugerville,TX,,,,,,,,
2156,701236,13706,Lazyridge Dr  ,Austin,TX,,,,,,,,
11712,717858,13812,Lazyridge Dr  ,Austin,TX,,,,,,,,
25921,858612,13813,Lazyridge Dr  ,Austin,TX,,,,,,,,
28416,768332,13817,Lazyridge Dr  ,Austin,TX,,,,,,,,
35093,729011,13903,Lazyridge Dr  ,Austin,TX,,,,,,,,
84871,719518,14103,Lazyridge Dr  ,Austin,TX,,,,,,,,
16893,731397,14106,Lazyridge Dr  ,Austin,TX,,,,,,,,
44439,730002,13500,Lazyridge ,Austin,TX,,,,,,,,
141717,824139,13814,Lazyridge   ,Austin,TX,,,,,,,,
86179,718162,7204,Lazycreek   ,Austin,TX,,,,,,,,
22486,712981,7604,Lazy River Cv ,Austin,TX,,,,,,,,
10461,690348,7604,Lazy River Cove ,Austin,TX,,,,,,,,
26913,713119,7604,Lazy River  ,Austin,TX,,,,,,,,
34158,712117,13812,Lazy Ridge Dr  ,Pflugerville,TX,,,,,,,,
6526,724430,13812,Lazy Ridge Dr ,Austin,TX,,,,,,,,
64180,752971,14005,Lazy Ridge Dr ,Austin,TX,,,,,,,,
111580,686223,7706,Lazy Ln  ,Austin,TX,,,,,,,,
117776,731583,8013,Lazy Ln  ,Austin,TX,,,,,,,,
18689,853686,8111,Lazy Ln  ,Austin,TX,,,,,,,,
17922,696942,8205,Lazy Ln  ,Austin,TX,,,,,,,,
60784,853998,9301,Lazy Ln  ,Austin,TX,,,,,,,,
29157,814195,7100,Lazy Creek Dr ,Austin,TX,,,,,,,,
78643,705016,7116,Lazy Creek Dr ,Austin,TX,,,,,,,,
60526,829553,7304,Lazy Creek Dr ,Austin,TX,,,,,,,,
1872,794299,7306,Lazy Creek Dr ,Austin,TX,,,,,,,,
10840,796994,7309,Lazy Creek Dr ,Austin,TX,,,,,,,,
97898,672384,7503,Lazy Creek Dr ,Austin,TX,,,,,,,,
53192,802230,7504,Lazy Creek Dr ,Austin,TX,,,,,,,,
79766,680912,7508,Lazy Creek Dr ,Austin,TX,,,,,,,,
7751,772120,7704,Lazy Creek Dr ,Austin,TX,,,,,,,,
68285,772069,7309,Lazy Creek Dr,Austin,TX,,,,,,,,
47628,733071,7204,Lazy Creek  ,Austin,TX,,,,,,,,
10224,783985,7309,Lazy Creek  ,Austin,TX,,,,,,,,
76933,736232,7510,Lazy Creek  ,Austin,TX,,,,,,,,
105567,741329,7514,Lazy Creek  ,Austin,TX,,,,,,,,
106086,760141,7519,Lazy Creek  ,Austin,TX,,,,,,,,
13964,766527,2007,Lazy Brook  ,Austin,TX,,,,,,,,
55145,744407,13706,Lazy Bridge Dr ,Austin,TX,,,,,,,,
24887,725737,14105,Lazy Bridge   ,Pflugerville,TX,,,,,,,,
8942,816543,14005,Layne Loop  ,Austin,TX,,,,,,,,
86962,782052,14200,Layne Loop  ,Austin,TX,,,,,,,,
1729,739312,14238,Layne Loop  ,Austin,TX,,,,,,,,
65256,849771,13910,Layne   ,Austin,TX,,,,,,,,
116376,711390,3601,Lawton Ave  ,Austin,TX,,,,,,,,
100177,679382,1132,Lawson Ln  ,Austin,TX,,,,,,,,
103996,755621,1134,Lawson Ln  ,Austin,TX,,,,,,,,
15744,668476,1111,Lawson   ,Austin,TX,,,,,,,,
70044,658124,1709,Lawrence St  ,Austin,TX,,,,,,,,
54717,832845,2207,Lawnmont Ave  ,Austin,TX,,,,,,,,
92197,818370,2301,Lawnmont Ave  ,Austin,TX,,,,,,,,
15882,768532,2211,Lawnmont Ave  ,Austin,TX,,,,,,,,
98715,822487,2301,Lawnmont Ave  ,Austin,TX,,,,,,,,
118374,862728,2211,Lawnmont Apartment 203 ,Austin,TX,,,,,,,,
92796,733642,7902,Lawndale Dr  ,Austin,TX,,,,,,,,
22889,751398,802,Lawmont Dr  ,Austin,TX,,,,,,,,
54483,750518,1611,Lawerance St  ,Austin,TX,,,,,,,,
14710,765263,12104,Lavinia Ln  ,Austin,TX,,,,,,,,
11009,771817,12112,Lavinia Ln  ,Austin,TX,,,,,,,,
35791,857640,12105,Lavinia   ,Austin,TX,,,,,,,,
10434,666902,12110,Lavinia   ,Austin,TX,,,,,,,,
7468,670692,12105,Lavina   ,Austin,TX,,,,,,,,
122214,863000,8817,Laverty Place  ,Austin,TX,,,,,,,,
31794,832193,8819,Laverty Place  ,Austin,TX,,,,,,,,
59493,679290,2327,Lavendale Ct  ,Austin,TX,,,,,,,,
6527,717999,2536,Lavendale Ct  ,Austin,TX,,,,,,,,
35271,797633,2324,Laveddale Court  ,Austin,TX,,,,,,,,
49778,852439,400,Lavaca St  ,Austin,TX,,,,,,,,
123030,779508,501,Lavaca St  ,Austin,TX,,,,,,,,
11437,812229,1507,Lavaca St  ,Austin,TX,,,,,,,,
53449,846163,1701,Lavaca St  ,Austin,TX,,,,,,,,
50189,850940,1800,Lavaca St  ,Austin,TX,,,,,,,,
104513,683289,201,Lavaca St  ,Austin,TX,,,,,,,,
85704,801638,210,Lavaca St  ,Austin,TX,,,,,,,,
130398,804234,504,Lavaca St  ,Austin,TX,,,,,,,,
25963,682649,1800,Lavaca St  ,Austin,TX,,,,,,,,
25816,676164,201,Lavaca   ,Austin,TX,,,,,,,,
70803,720352,300,Lavaca   ,Austin,TX,,,,,,,,
42950,792220,800,Lavaca   ,Austin,TX,,,,,,,,
140275,826138,10215,Lava Ln  ,Austin,TX,,,,,,,,
95797,803164,10301,Lava Ln  ,Austin,TX,,,,,,,,
95243,529956,10305,Lava Ln  ,Austin,TX,,,,,,,,
8345,736852,8703,Lava Hill Rd ,Austin,TX,,,,,,,,
118521,747898,8704,Lava Hill Rd ,Austin,TX,,,,,,,,
19401,721394,10204,Lava   ,Austin,TX,,,,,,,,
121123,694041,9211,Laurlan Dr  ,Austin,TX,,,,,,,,
102523,780930,14316,Laurinburg Dr  ,Austin,TX,,,,,,,,
9323,823599,2208,Lauren Dr  ,Austin,TX,,,,,,,,
15701,771107,6508,Laurelwood Dr  ,Austin,TX,,,,,,,,
98842,718846,301,Laurelwood   ,Austin,TX,,,,,,,,
35392,674917,6202,Laurel Valley Dr ,Austin,TX,,,,,,,,
87991,845610,6202,Laurel Valley  ,Austin,TX,,,,,,,,
4785,741863,115,Laurel Ln  ,Austin,TX,,,,,,,,
29679,852555,9017,Laurel Grove Dr ,Austin,TX,,,,,,,,
107588,666596,837,Latteridge Dr  ,Austin,TX,,,,,,,,
10414,676612,12928,Latchwood Ln  ,Austin,TX,,,,,,,,
50355,795674,12937,Latchwood Ln  ,Austin,TX,,,,,,,,
11288,736070,11216,Las Maples Trail ,Austin,TX,,,,,,,,
10863,761786,400,Las Lomas Dr W,LakeAustinHills,TX,,,,,,,,
120127,800607,12212,Las Flores Dr ,Austin,TX,,,,,,,,
54760,836407,5717,Las Alas Trail ,Austin,TX,,,,,,,,
14010,798228,5801,Las Alas Trail ,Austin,TX,,,,,,,,
122477,729520,3206,Larry Ln  ,Austin,TX,,,,,,,,
15170,704502,3300,Larry Ln  ,Austin,TX,,,,,,,,
50073,694733,1200,Larkwood Dr  ,Austin,TX,,,,,,,,
122191,743792,1203,Larkwood Dr  ,Austin,TX,,,,,,,,
56772,712193,1609,Larkwood Dr  ,Austin,TX,,,,,,,,
95878,671521,1612,Larkwood Dr  ,Austin,TX,,,,,,,,
124588,808146,1613,Larkwood Dr  ,Austin,TX,,,,,,,,
136496,706239,1201,Larkwood   ,Austin,TX,,,,,,,,
108732,707491,1200,Larkspur   ,Austin,TX,,,,,,,,
87208,734935,1300,Larkspur   ,Austin,TX,,,,,,,,
68903,750840,1000,Larkhall Dr  ,Austin,TX,,,,,,,,
60556,850516,1402,Larkdale Ln  ,Austin,TX,,,,,,,,
2267,805735,14305,Larkdale Ln  ,Austin,TX,,,,,,,,
93437,723861,14307,Larkdale Ln  ,Austin,TX,,,,,,,,
102393,686845,14400,Larkdale Ln  ,Austin,TX,,,,,,,,
87943,767884,14305,Larkdale   ,Austin,TX,,,,,,,,
