index_id_intake,animal_id_intake,datetime_intake,monthyear_intake,found_location,intake_type,intake_condition,animal_type_intake,sex_upon_intake,age_upon_intake,breed_intake,color_intake,age_upon_intake(days),age_upon_intake(years),age_range_intake,intake_month,intake_year,intake_weekday,intake_hour,intake_frequency,order_of_intake,breed_intake_subtype,main_breed_intake,breed_contains_pitbull,sex_upon_intake_subtype,time_in_shelter,days_in_shelter,zipcode_intake,longitude_intake,latitude_intake
26929,A860822,2022-07-04 13:16:00,July 2022,10604 Moore Road in Austin (TX),Stray,Injured,Cat,Intact Male,2 years,Siamese,Lynx Point,730,2,"(-0.001, 2.5]",7,2022,Monday,13,1,1,Purebred,Siamese,N,Male,78 days 06:24:25.734475,78,78719,-97.68377435799994,30.12934212400006
65847,A860879,2022-07-05 11:38:00,July 2022,Highway 71 And Fm 969 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Blue Cream,365,1,"(-0.001, 2.5]",7,2022,Tuesday,11,1,1,Mix,Pit Bull,Y,Male,77 days 08:02:25.734475,77,,,
69103,A861047,2022-07-07 10:02:00,July 2022,2409 East 11Th Street in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Tan/White,365,1,"(-0.001, 2.5]",7,2022,Thursday,10,1,1,Purebred,Pit Bull,Y,Male,75 days 09:38:25.734475,75,78702,-97.71653818399994,30.265866850000066
2341,A860880,2022-07-05 11:49:00,July 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,3 years,Pit Bull/Australian Cattle Dog,Tan/White,1095,3,"(2.5, 5.0]",7,2022,Tuesday,11,1,1,Purebred,Pit Bull,Y,Male,77 days 07:51:25.734475,77,,,
108265,A860949,2022-08-12 15:24:00,August 2022,1190 Airport Blvd in Austin (TX),Owner Surrender,Medical,Cat,Neutered Male,2 years,Domestic Shorthair,Seal Point,730,2,"(-0.001, 2.5]",8,2022,Friday,15,1,1,Purebred,Domestic Shorthair,N,Male,39 days 04:16:25.734475,39,,,
29180,A861060,2022-07-07 12:01:00,July 2022,Springdale And Ledesma in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Pit Bull,Brown Brindle/White,1095,3,"(2.5, 5.0]",7,2022,Thursday,12,1,1,Purebred,Pit Bull,Y,Male,75 days 07:39:25.734475,75,,,
58001,A860881,2022-07-05 12:09:00,July 2022,5405 Spring Meadow in Austin (TX),Stray,Normal,Other,Intact Female,4 months,Rabbit Sh,White,124,0.34,"(-0.001, 2.5]",7,2022,Tuesday,12,1,1,Purebred,Rabbit Sh,N,Female,77 days 07:31:25.734475,77,78744,-97.73491684099997,30.195933429000036
58716,A860975,2022-07-06 12:06:00,July 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Australian Cattle Dog Mix,Blue Merle/White,730,2,"(-0.001, 2.5]",7,2022,Wednesday,12,1,1,Mix,Australian Cattle Dog,N,Female,76 days 07:34:25.734475,76,,,
134272,A861079,2022-07-07 14:48:00,July 2022,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,11 years,Domestic Shorthair,Brown Tabby/White,4015,11,"(10.0, 12.5]",7,2022,Thursday,14,1,1,Purebred,Domestic Shorthair,N,Male,75 days 04:52:25.734475,75,,,
104036,A860976,2022-07-06 12:06:00,July 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Australian Cattle Dog Mix,Tan/White,730,2,"(-0.001, 2.5]",7,2022,Wednesday,12,1,1,Mix,Australian Cattle Dog,N,Female,76 days 07:34:25.734475,76,,,
70851,A860889,2022-07-12 18:34:00,July 2022,1900 Onion Creek Parkway in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull Mix,Brown Brindle/White,730,2,"(-0.001, 2.5]",7,2022,Tuesday,18,1,1,Mix,Pit Bull,Y,Female,70 days 01:06:25.734475,70,,,
95421,A861080,2022-07-07 14:48:00,July 2022,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,11 years,Domestic Shorthair,Cream Tabby,4015,11,"(10.0, 12.5]",7,2022,Thursday,14,1,1,Purebred,Domestic Shorthair,N,Male,75 days 04:52:25.734475,75,,,
8892,A861081,2022-07-07 14:45:00,July 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Brown Tabby,31,0.08,"(-0.001, 2.5]",7,2022,Thursday,14,1,1,Purebred,Domestic Medium Hair,N,Female,75 days 04:55:25.734475,75,,,
15766,A861082,2022-07-07 14:45:00,July 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Black,31,0.08,"(-0.001, 2.5]",7,2022,Thursday,14,1,1,Purebred,Domestic Shorthair,N,Male,75 days 04:55:25.734475,75,,,
50178,A860977,2022-07-06 12:28:00,July 2022,9532 Spirit Of Austin in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby/White,31,0.08,"(-0.001, 2.5]",7,2022,Wednesday,12,1,1,Purebred,Domestic Shorthair,N,Male,76 days 07:12:25.734475,76,,,
143770,A861176,2022-09-01 12:52:00,September 2022,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,3 months,Domestic Shorthair,Orange Tabby,93,0.25,"(-0.001, 2.5]",9,2022,Thursday,12,2,2,Purebred,Domestic Shorthair,N,Male,19 days 06:48:25.734475,19,,,
107037,A861091,2022-07-07 17:03:00,July 2022,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,13 years,Chihuahua Shorthair,Brown,4745,13,"(12.5, 15.0]",7,2022,Thursday,17,1,1,Purebred,Chihuahua Shorthair,N,Female,75 days 02:37:25.734475,75,,,
126110,A861221,2022-07-09 15:24:00,July 2022,Lamar And Rundberg in Austin (TX),Stray,Injured,Dog,Intact Female,5 months,Doberman Pinsch,Blue/Tan,155,0.42,"(-0.001, 2.5]",7,2022,Saturday,15,1,1,Purebred,Doberman Pinsch,N,Female,73 days 04:16:25.734475,73,,,
8515,A861108,2022-07-07 23:17:00,July 2022,13312 Biarcreek Loop in Travis (TX),Public Assist,Pregnant,Dog,Intact Female,2 years,Pit Bull,White/Brown,730,2,"(-0.001, 2.5]",7,2022,Thursday,23,1,1,Purebred,Pit Bull,Y,Female,74 days 20:23:25.734475,74,,,
41615,A861145,2022-07-08 12:39:00,July 2022,15215 Ora Ln in Travis (TX),Stray,Normal,Dog,Intact Female,8 months,Pit Bull Mix,Brown/Black,248,0.68,"(-0.001, 2.5]",7,2022,Friday,12,1,1,Mix,Pit Bull,Y,Female,74 days 07:01:25.734475,74,,,
127710,A861224,2022-07-09 15:36:00,July 2022,2430 Cromwell Circle in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Pit Bull Mix,Tan/White,1825,5,"(2.5, 5.0]",7,2022,Saturday,15,1,1,Mix,Pit Bull,Y,Male,73 days 04:04:25.734475,73,,,
123838,A861147,2022-07-08 12:44:00,July 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,American Bulldog,White/Tan,365,1,"(-0.001, 2.5]",7,2022,Friday,12,1,1,Purebred,American Bulldog,N,Male,74 days 06:56:25.734475,74,,,
41129,A861112,2022-07-07 23:17:00,July 2022,13312 Biarcreek Loop in Travis (TX),Public Assist,Pregnant,Dog,Intact Male,4 weeks,Pit Bull,White,28,0.08,"(-0.001, 2.5]",7,2022,Thursday,23,1,1,Purebred,Pit Bull,Y,Male,74 days 20:23:25.734475,74,,,
106176,A861239,2022-07-09 17:30:00,July 2022,2800 Rio Grande in Austin (TX),Stray,Normal,Dog,Intact Female,11 months,Pit Bull,Tan/White,341,0.93,"(-0.001, 2.5]",7,2022,Saturday,17,1,1,Purebred,Pit Bull,Y,Female,73 days 02:10:25.734475,73,,,
193,A861294,2022-07-11 12:29:00,July 2022,Anderson Mill And 620 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Brown Brindle/White,730,2,"(-0.001, 2.5]",7,2022,Monday,12,1,1,Purebred,Pit Bull,Y,Male,71 days 07:11:25.734475,71,,,
58367,A861126,2022-08-18 18:31:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Siberian Husky,Gray,365,1,"(-0.001, 2.5]",8,2022,Thursday,18,3,3,Purebred,Siberian Husky,N,Male,33 days 01:09:25.734475,33,,,
16122,A861129,2022-07-08 12:12:00,July 2022,1525 Grand Ave Pkwy in Travis (TX),Stray,Injured,Dog,Spayed Female,2 years,Pit Bull,Brown,730,2,"(-0.001, 2.5]",7,2022,Friday,12,1,1,Purebred,Pit Bull,Y,Female,74 days 07:28:25.734475,74,,,
72484,A861159,2022-07-08 14:30:00,July 2022,11927 Sunhillow in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,White/Black,28,0.08,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Mix,Domestic Shorthair,N,Male,74 days 05:10:25.734475,74,,,
6159,A861160,2022-07-08 14:30:00,July 2022,11927 Sunhillow in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,White/Blue,28,0.08,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Mix,Domestic Shorthair,N,Female,74 days 05:10:25.734475,74,,,
123927,A861304,2022-07-11 13:54:00,July 2022,2503 Oltorf in Austin (TX),Abandoned,Normal,Dog,Intact Female,3 years,Pit Bull Mix,Brown,1095,3,"(2.5, 5.0]",7,2022,Monday,13,1,1,Mix,Pit Bull,Y,Female,71 days 05:46:25.734475,71,,,
64017,A861161,2022-07-08 14:30:00,July 2022,11927 Sunhillow in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black/White,28,0.08,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Mix,Domestic Shorthair,N,Female,74 days 05:10:25.734475,74,,,
37636,A861162,2022-07-08 14:30:00,July 2022,11927 Sunhillow in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black,28,0.08,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Mix,Domestic Shorthair,N,Female,74 days 05:10:25.734475,74,,,
143541,A861319,2022-07-11 16:17:00,July 2022,Manor (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby/White,21,0.06,"(-0.001, 2.5]",7,2022,Monday,16,1,1,Purebred,Domestic Shorthair,N,Male,71 days 03:23:25.734475,71,,,
129516,A861336,2022-07-11 17:14:00,July 2022,903 Shady Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White/Blue,365,1,"(-0.001, 2.5]",7,2022,Monday,17,1,1,Mix,Pit Bull,Y,Male,71 days 02:26:25.734475,71,78702,-97.69544079699995,30.25663898700003
82102,A861542,2022-07-14 11:25:00,July 2022,7000 E Ben White Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black/White,62,0.17,"(-0.001, 2.5]",7,2022,Thursday,11,1,1,Purebred,Domestic Shorthair,N,Male,68 days 08:15:25.734475,68,,,
34694,A861406,2022-07-12 15:51:00,July 2022,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,8 months,Harrier/Pit Bull,White/Tricolor,248,0.68,"(-0.001, 2.5]",7,2022,Tuesday,15,1,1,Purebred,Harrier,Y,Male,70 days 03:49:25.734475,70,,,
90037,A861472,2022-07-13 11:58:00,July 2022,10002 Rutland Village Wast in Austin (TX),Stray,Injured,Dog,Intact Female,2 years,Pit Bull,Fawn/White,730,2,"(-0.001, 2.5]",7,2022,Wednesday,11,1,1,Purebred,Pit Bull,Y,Female,69 days 07:42:25.734475,69,78758,-97.71024237199998,30.37796038500005
94219,A861559,2022-07-14 15:49:00,July 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,3 years,German Shepherd Mix,Tricolor,1095,3,"(2.5, 5.0]",7,2022,Thursday,15,1,1,Mix,German Shepherd,N,Male,68 days 03:51:25.734475,68,,,
106023,A861475,2022-07-13 12:20:00,July 2022,Onion Creek Parkway And Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,Beagle Mix,Tan/Black,155,0.42,"(-0.001, 2.5]",7,2022,Wednesday,12,1,1,Mix,Beagle,N,Female,69 days 07:20:25.734475,69,,,
127398,A861560,2022-07-14 14:57:00,July 2022,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,5 years,Siberian Husky,White,1825,5,"(2.5, 5.0]",7,2022,Thursday,14,1,1,Purebred,Siberian Husky,N,Female,68 days 04:43:25.734475,68,,,
54554,A861421,2022-07-12 17:39:00,July 2022,4809 Rutherglen Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black,31,0.08,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Domestic Shorthair,N,Male,70 days 02:01:25.734475,70,,,
7480,A861569,2022-07-14 17:22:00,July 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Brown Tabby,365,1,"(-0.001, 2.5]",7,2022,Thursday,17,1,1,Purebred,Domestic Shorthair,N,Male,68 days 02:18:25.734475,68,,,
52812,A861570,2022-07-14 17:14:00,July 2022,13309 North Ih 35 in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,Blue Tabby,28,0.08,"(-0.001, 2.5]",7,2022,Thursday,17,1,1,Purebred,Domestic Shorthair,N,Female,68 days 02:26:25.734475,68,,,
21930,A861422,2022-07-12 17:39:00,July 2022,4809 Rutherglen Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White,31,0.08,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Domestic Shorthair,N,Female,70 days 02:01:25.734475,70,,,
140918,A861495,2022-07-13 15:21:00,July 2022,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Female,3 years,Chihuahua Shorthair/Pug,Tan,1095,3,"(2.5, 5.0]",7,2022,Wednesday,15,1,1,Purebred,Chihuahua Shorthair,N,Female,69 days 04:19:25.734475,69,,,
90919,A861571,2022-07-14 17:14:00,July 2022,13309 North Ih 35 in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,Blue Tabby,28,0.08,"(-0.001, 2.5]",7,2022,Thursday,17,1,1,Purebred,Domestic Shorthair,N,Female,68 days 02:26:25.734475,68,,,
9025,A861423,2022-07-12 17:39:00,July 2022,4809 Rutherglen Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue/White,31,0.08,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Domestic Shorthair,N,Female,70 days 02:01:25.734475,70,,,
52261,A861583,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,German Shepherd,Tan/Black,730,2,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Purebred,German Shepherd,N,Female,68 days 01:11:25.734475,68,78748,-97.83181667199995,30.174396972000068
126005,A861496,2022-07-13 15:21:00,July 2022,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Male,2 weeks,Chihuahua Shorthair/Pug,Black,14,0.04,"(-0.001, 2.5]",7,2022,Wednesday,15,1,1,Purebred,Chihuahua Shorthair,N,Male,69 days 04:19:25.734475,69,,,
133458,A861584,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,German Shepherd Mix,Black/Brown,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Female,68 days 01:11:25.734475,68,,,
81327,A861425,2022-07-12 17:39:00,July 2022,4809 Rutherglen Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Cream Tabby,31,0.08,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Domestic Shorthair,N,Male,70 days 02:01:25.734475,70,,,
3205,A861426,2022-07-12 17:48:00,July 2022,Travis (TX),Public Assist,Neonatal,Dog,Intact Female,1 day,Pit Bull Mix,Tan/Blue,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Pit Bull,Y,Female,70 days 01:52:25.734475,70,,,
115393,A861427,2022-07-12 17:48:00,July 2022,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Brown Brindle/White,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Pit Bull,Y,Male,70 days 01:52:25.734475,70,,,
94834,A861428,2022-07-12 17:48:00,July 2022,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Blue,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Pit Bull,Y,Male,70 days 01:52:25.734475,70,,,
69725,A861429,2022-07-12 17:48:00,July 2022,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Black/White,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Pit Bull,Y,Male,70 days 01:52:25.734475,70,,,
142336,A861497,2022-07-13 15:21:00,July 2022,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Male,2 weeks,Chihuahua Shorthair/Pug,Black/Tan,14,0.04,"(-0.001, 2.5]",7,2022,Wednesday,15,1,1,Purebred,Chihuahua Shorthair,N,Male,69 days 04:19:25.734475,69,,,
109032,A861501,2022-07-13 15:21:00,July 2022,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Female,2 weeks,Chihuahua Shorthair/Pug,Tan/Black,14,0.04,"(-0.001, 2.5]",7,2022,Wednesday,15,1,1,Purebred,Chihuahua Shorthair,N,Female,69 days 04:19:25.734475,69,,,
37766,A861502,2022-07-13 15:21:00,July 2022,3600 Us Highway 183 South in Austin (TX),Public Assist,Medical,Dog,Intact Female,2 weeks,Chihuahua Shorthair/Pug,Tan/Black,14,0.04,"(-0.001, 2.5]",7,2022,Wednesday,15,1,1,Purebred,Chihuahua Shorthair,N,Female,69 days 04:19:25.734475,69,,,
143743,A861508,2022-08-31 16:38:00,August 2022,Travis (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Cream Tabby,365,1,"(-0.001, 2.5]",8,2022,Wednesday,16,2,2,Mix,Domestic Shorthair,N,Male,20 days 03:02:25.734475,20,,,
143613,A861585,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,German Shepherd Mix,Brown/White,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Female,68 days 01:11:25.734475,68,,,
71083,A861640,2022-07-15 14:08:00,July 2022,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby,730,2,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebred,Domestic Shorthair,N,Female,67 days 05:32:25.734475,67,,,
97307,A861586,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Black/Brown,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Male,68 days 01:11:25.734475,68,,,
19682,A861642,2022-07-15 14:08:00,July 2022,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Black,0,0,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebred,Domestic Shorthair,N,Male,67 days 05:32:25.734475,67,,,
98146,A861643,2022-07-15 14:08:00,July 2022,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby,0,0,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebred,Domestic Shorthair,N,Female,67 days 05:32:25.734475,67,,,
137099,A861447,2022-07-12 17:48:00,July 2022,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Brown/White,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Pit Bull,Y,Male,70 days 01:52:25.734475,70,,,
54425,A861448,2022-07-12 17:48:00,July 2022,Travis (TX),Public Assist,Neonatal,Dog,Intact Male,1 day,Pit Bull Mix,Black/White,1,0,"(-0.001, 2.5]",7,2022,Tuesday,17,1,1,Mix,Pit Bull,Y,Male,70 days 01:52:25.734475,70,,,
127938,A861588,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Brown/White,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Male,68 days 01:11:25.734475,68,,,
124948,A861675,2022-07-15 18:34:00,July 2022,Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Lynx Point,730,2,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebred,Domestic Shorthair,N,Female,67 days 01:06:25.734475,67,,,
143712,A861644,2022-07-15 14:08:00,July 2022,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby,0,0,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebred,Domestic Shorthair,N,Male,67 days 05:32:25.734475,67,,,
3607,A861590,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Tricolor,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Male,68 days 01:11:25.734475,68,,,
143711,A861645,2022-07-15 14:08:00,July 2022,4434 Frontier Trail in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0 years,Domestic Shorthair,Brown Tabby,0,0,"(-0.001, 2.5]",7,2022,Friday,14,1,1,Purebred,Domestic Shorthair,N,Male,67 days 05:32:25.734475,67,,,
91032,A861592,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,German Shepherd Mix,Tricolor,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Female,68 days 01:11:25.734475,68,,,
128578,A861593,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Brown/White,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Male,68 days 01:11:25.734475,68,,,
100539,A861594,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,German Shepherd Mix,Tricolor,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Male,68 days 01:11:25.734475,68,,,
140063,A861657,2022-07-15 15:57:00,July 2022,1405 Hyde St in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Border Collie Mix,Black/White,124,0.34,"(-0.001, 2.5]",7,2022,Friday,15,1,1,Mix,Border Collie,N,Male,67 days 03:43:25.734475,67,78741,-97.71830016599995,30.23912643600005
133310,A861735,2022-07-17 11:36:00,July 2022,10100 South Mary Moore Searight Drive in Austin (TX),Stray,Injured,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White,365,1,"(-0.001, 2.5]",7,2022,Sunday,11,1,1,Mix,Pit Bull,Y,Male,65 days 08:04:25.734475,65,78748,-97.80747499599994,30.173704677000046
143705,A861756,2022-07-15 18:34:00,July 2022,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Orange Tabby/White,0,0,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebred,Domestic Shorthair,N,Male,67 days 01:06:25.734475,67,,,
143706,A861757,2022-07-15 18:34:00,July 2022,Austin (TX),Stray,Neonatal,Cat,Intact Male,0 years,Domestic Shorthair,Cream Tabby/White,0,0,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebred,Domestic Shorthair,N,Male,67 days 01:06:25.734475,67,,,
143707,A861763,2022-07-15 18:34:00,July 2022,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Brown Tabby,0,0,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebred,Domestic Shorthair,N,Female,67 days 01:06:25.734475,67,,,
132923,A861773,2022-07-15 18:34:00,July 2022,Austin (TX),Stray,Neonatal,Cat,Intact Female,0 years,Domestic Shorthair,Tortie,0,0,"(-0.001, 2.5]",7,2022,Friday,18,1,1,Purebred,Domestic Shorthair,N,Female,67 days 01:06:25.734475,67,,,
57047,A861595,2022-07-14 18:29:00,July 2022,10102 Gail Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,German Shepherd Mix,Tricolor,7,0.02,"(-0.001, 2.5]",7,2022,Thursday,18,1,1,Mix,German Shepherd,N,Female,68 days 01:11:25.734475,68,,,
37334,A861817,2022-07-18 13:22:00,July 2022,1156 W Cesar Chavez in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Beauceron,Black/Brown,730,2,"(-0.001, 2.5]",7,2022,Monday,13,1,1,Purebred,Beauceron,N,Female,64 days 06:18:25.734475,64,,,
103665,A861598,2022-07-14 23:44:00,July 2022,12225 Ballerstedt in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Mastiff Mix,Brown,365,1,"(-0.001, 2.5]",7,2022,Thursday,23,1,1,Mix,Mastiff,N,Male,67 days 19:56:25.734475,67,,,
89819,A861809,2022-07-18 11:58:00,July 2022,1411 Gracy Farms in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,31,0.08,"(-0.001, 2.5]",7,2022,Monday,11,1,1,Purebred,Domestic Shorthair,N,Female,64 days 07:42:25.734475,64,,,
54420,A861619,2022-07-15 11:18:00,July 2022,6008 Marigold in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Red/White,730,2,"(-0.001, 2.5]",7,2022,Friday,11,1,1,Purebred,Pit Bull,Y,Female,67 days 08:22:25.734475,67,78741,-97.70424360099997,30.231096750000063
122115,A861827,2022-07-18 14:29:00,July 2022,11481 Maha Loop in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair,Brown Tabby,14,0.04,"(-0.001, 2.5]",7,2022,Monday,14,1,1,Purebred,Domestic Shorthair,N,Female,64 days 05:11:25.734475,64,,,
84087,A861927,2022-07-19 17:05:00,July 2022,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,5 years,German Shepherd Mix,Yellow/White,1825,5,"(2.5, 5.0]",7,2022,Tuesday,17,1,1,Mix,German Shepherd,N,Male,63 days 02:35:25.734475,63,,,
3264,A861828,2022-07-18 14:29:00,July 2022,11481 Maha Loop in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair,Brown Tabby,14,0.04,"(-0.001, 2.5]",7,2022,Monday,14,1,1,Purebred,Domestic Shorthair,N,Female,64 days 05:11:25.734475,64,,,
82949,A861951,2022-07-20 08:49:00,July 2022,1128 Chicon St in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Brown Brindle/Black,730,2,"(-0.001, 2.5]",7,2022,Wednesday,8,1,1,Mix,Pit Bull,Y,Male,62 days 10:51:25.734475,62,78702,-97.71978468799995,30.267627697000023
