index_id_intake,animal_id_intake,breed_category,breed_consolidated,breed_group,breed_contains_pitbull,color_consolidated,intake_type,intake_condition,sex_upon_intake_subtype,age_intake(days),age_intake(years),age_range_intake,intake_date,intake_month,intake_day1,intake_year,intake_numeric_weekday,intake_hour,outcome_date,outcome_month,outcome_day,outcome_year,outcome_weekday,age_outcome(days),age_upon_outcome(years),age_range_outcome,days_in_shelter,outcome,zipcode,population,population_density,land_area_in_sqmi,housing_units,median_household_income,Male_Population,Female_Population,Less_than_high_school,High_School_Graduate,Associates_degree,Bachelors_degree,Masters_degree,Professional_school_degree,Doctorate_degree,Race_white,Race_black_African_American,Race_American_Indian_Alaskan_native,Race_Asian,Race_Native_Hawaiian_Pacific_Islander,Race-Other,Race_Two_or_more
66015,A724823,Mix,chihuahua ,toy,N,Tan/Tan Mix,Stray,Normal,Male,730,2,"(-0.001, 2.5]",1/28/2017,1,28,2017,5,11,2/1/2017,2,1,2017,Wednesday,1016,2.78,"(2.5, 5.0]",4,Success,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
25971,A724951,Mix,pit bull,terrier,Y,Red/Other,Stray,Nursing,Male,730,2,"(-0.001, 2.5]",4/23/2016,4,23,2016,5,12,7/8/2016,7,8,2016,Friday,807,2.21,"(-0.001, 2.5]",76,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
54657,A724964,Purebred,retriever,sporting,N,Other,Stray,Normal,Female,155,0.42,"(-0.001, 2.5]",4/23/2016,4,23,2016,5,15,4/30/2016,4,30,2016,Saturday,174,0.48,"(-0.001, 2.5]",7,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
42952,A724975,Mix,retriever,sporting,N,Black,Stray,Normal,Female,62,0.17,"(-0.001, 2.5]",4/23/2016,4,23,2016,5,16,4/27/2016,4,27,2016,Wednesday,79,0.22,"(-0.001, 2.5]",3,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
98239,A725006,Mix,hound,sporting,N,Brown/White,Stray,Normal,Female,62,0.17,"(-0.001, 2.5]",4/24/2016,4,24,2016,6,12,4/28/2016,4,28,2016,Thursday,95,0.26,"(-0.001, 2.5]",3,Success,78653,16375,156,104.97,5532,59763,8141,8234,1974,4831,778,1744,391,145,42,9143,3320,140,312,17,2782,661
97274,A725021,Mix,guardian,working,N,Tan/Tan Mix,Stray,Normal,Female,155,0.42,"(-0.001, 2.5]",4/24/2016,4,24,2016,6,14,4/30/2016,4,30,2016,Saturday,186,0.51,"(-0.001, 2.5]",6,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
142392,A725061,Mix,chihuahua ,toy,N,White/Black or Brown,Stray,Normal,Male,1825,5,"(2.5, 5.0]",4/25/2016,4,25,2016,0,13,5/6/2016,5,6,2016,Friday,2020,5.53,"(5.0, 7.5]",11,Success,78757,21310,4335,4.92,10898,57429,10453,10857,1359,5756,926,5220,2528,514,461,18327,675,150,480,8,1120,550
94365,A725065,Purebred,toy,toy,N,Red/Other,Stray,Normal,Male,1825,5,"(2.5, 5.0]",4/25/2016,4,25,2016,0,13,4/29/2016,4,29,2016,Friday,1831,5.02,"(5.0, 7.5]",4,Success,78757,21310,4335,4.92,10898,57429,10453,10857,1359,5756,926,5220,2528,514,461,18327,675,150,480,8,1120,550
5012,A725327,Purebred,retriever,sporting,N,Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",4/28/2016,4,28,2016,3,11,5/2/2016,5,2,2016,Monday,370,1.01,"(-0.001, 2.5]",4,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
45786,A725374,Mix,Malinois/German Shepherd,working-herding,N,Black/Other,Stray,Normal,Female,186,0.51,"(-0.001, 2.5]",4/28/2016,4,28,2016,3,14,5/5/2016,5,5,2016,Thursday,190,0.52,"(-0.001, 2.5]",7,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
125962,A725403,Mix,retriever,sporting,N,White/Black or Brown,Stray,Normal,Female,31,0.08,"(-0.001, 2.5]",4/28/2016,4,28,2016,3,18,5/18/2016,5,18,2016,Wednesday,80,0.22,"(-0.001, 2.5]",19,Success,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
57881,A725427,Purebred,toy,toy,N,White/Black or Brown,Stray,Normal,Male,730,2,"(-0.001, 2.5]",4/29/2016,4,29,2016,4,11,5/3/2016,5,3,2016,Tuesday,735,2.01,"(-0.001, 2.5]",4,Success,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
103458,A725445,Mix,pointer,sporting,N,Black/White,Stray,Normal,Female,124,0.34,"(-0.001, 2.5]",4/29/2016,4,29,2016,4,13,5/4/2016,5,4,2016,Wednesday,137,0.38,"(-0.001, 2.5]",4,Success,78737,12081,316,38.19,4395,121094,5965,6116,304,2597,546,3463,1447,433,306,10947,141,51,308,19,312,303
54845,A725456,Mix,chihuahua ,toy,N,Brown,Stray,Injured,Male,365,1,"(-0.001, 2.5]",4/29/2016,4,29,2016,4,13,7/7/2016,7,7,2016,Thursday,617,1.69,"(-0.001, 2.5]",68,Success,78752,18064,5403,3.34,7944,34716,9778,8286,3976,4429,493,2095,807,88,120,10787,2124,334,333,10,3781,695
75821,A725476,Mix,pit bull,terrier,N,Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",4/29/2016,4,29,2016,4,15,5/8/2016,5,8,2016,Sunday,740,2.03,"(-0.001, 2.5]",9,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
69953,A725490,Mix,Malinois/German Shepherd,working-herding,N,Black/Other,Stray,Normal,Female,2190,6,"(5.0, 7.5]",4/29/2016,4,29,2016,4,16,5/3/2016,5,3,2016,Tuesday,2196,6.02,"(5.0, 7.5]",4,Success,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
26998,A725519,Mix,working,working,N,White/Black or Brown,Stray,Normal,Female,217,0.59,"(-0.001, 2.5]",4/30/2016,4,30,2016,5,11,5/4/2016,5,4,2016,Wednesday,217,0.59,"(-0.001, 2.5]",4,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
88196,A725688,Mix,guardian,working,N,Other,Stray,Normal,Female,217,0.59,"(-0.001, 2.5]",5/1/2016,5,1,2016,6,18,5/10/2016,5,10,2016,Tuesday,222,0.61,"(-0.001, 2.5]",8,Success,78754,15036,1135,13.25,6492,54896,7464,7572,924,5038,698,2516,902,97,127,7504,3068,113,1808,19,1887,637
29360,A725711,Mix,retriever,sporting,N,Other,Stray,Aged,Male,2920,8,"(7.5, 10.0]",5/2/2016,5,2,2016,0,11,9/21/2016,9,21,2016,Wednesday,3064,8.39,"(7.5, 10.0]",142,Success,78660,68789,1519,45.3,23950,76007,33565,35224,4517,20539,4886,11731,4151,282,402,42256,10731,452,5723,85,6942,2600
107827,A725712,Mix,pit bull,terrier,Y,Tan/White,Stray,Normal,Male,1095,3,"(2.5, 5.0]",5/2/2016,5,2,2016,0,11,5/30/2016,5,30,2016,Monday,1124,3.08,"(2.5, 5.0]",28,Success,78759,38891,2794,13.92,20640,66828,19048,19843,892,8389,1484,11325,5109,1497,1299,31364,1210,139,4092,25,1030,1031
99589,A725738,Mix,chihuahua ,toy,N,Black/Other,Stray,Normal,Male,31,0.08,"(-0.001, 2.5]",5/2/2016,5,2,2016,0,14,5/6/2016,5,6,2016,Friday,65,0.18,"(-0.001, 2.5]",3,Success,78754,15036,1135,13.25,6492,54896,7464,7572,924,5038,698,2516,902,97,127,7504,3068,113,1808,19,1887,637
128676,A725782,Mix,herding,working-herding,N,Brown,Stray,Normal,Female,730,2,"(-0.001, 2.5]",5/3/2016,5,3,2016,1,11,5/7/2016,5,7,2016,Saturday,735,2.01,"(-0.001, 2.5]",4,Success,78757,21310,4335,4.92,10898,57429,10453,10857,1359,5756,926,5220,2528,514,461,18327,675,150,480,8,1120,550
53771,A725783,Purebred,retriever,sporting,N,White,Stray,Normal,Male,730,2,"(-0.001, 2.5]",5/3/2016,5,3,2016,1,11,5/9/2016,5,9,2016,Monday,737,2.02,"(-0.001, 2.5]",6,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
133907,A725855,Mix,Malinois/German Shepherd,working-herding,N,Brindle,Stray,Normal,Female,730,2,"(-0.001, 2.5]",5/3/2016,5,3,2016,1,14,6/24/2016,6,24,2016,Friday,783,2.15,"(-0.001, 2.5]",51,Success,78728,20299,2503,8.11,10240,48612,10015,10284,1147,5940,1370,3850,1475,199,138,12596,2843,137,1976,25,1848,874
137072,A725894,Mix,hound,hound,N,Brown/White,Stray,Normal,Male,62,0.17,"(-0.001, 2.5]",5/3/2016,5,3,2016,1,16,5/7/2016,5,7,2016,Saturday,94,0.26,"(-0.001, 2.5]",4,Success,78731,24614,2865,8.59,12984,75269,12014,12600,295,3570,688,7528,3747,1642,1052,21368,333,67,1928,9,357,552
45408,A726026,Mix,Malinois/German Shepherd,working-herding,N,Black/Other,Public Assist,Normal,Male,1825,5,"(2.5, 5.0]",7/6/2018,7,6,2018,4,21,10/30/2018,10,30,2018,Tuesday,2004,5.49,"(5.0, 7.5]",115,Success,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
72099,A726130,Mix,retriever,sporting,N,Other,Stray,Normal,Female,365,1,"(-0.001, 2.5]",5/6/2016,5,6,2016,4,16,5/11/2016,5,11,2016,Wednesday,371,1.02,"(-0.001, 2.5]",4,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
14904,A726228,Purebred,chihuahua ,toy,N,Black/White,Stray,Normal,Male,730,2,"(-0.001, 2.5]",5/8/2016,5,8,2016,6,13,5/12/2016,5,12,2016,Thursday,735,2.01,"(-0.001, 2.5]",4,Success,78703,19690,3529,5.58,10425,80569,9744,9946,109,1932,223,6595,3315,2016,611,17479,259,72,1167,7,307,399
90135,A726307,Mix,retriever,sporting,N,Brown,Stray,Normal,Male,2190,6,"(5.0, 7.5]",5/27/2020,5,27,2020,2,10,11/28/2020,11,28,2020,Saturday,2395,6.56,"(5.0, 7.5]",185,Success,78705,31340,14272,2.2,11265,12143,15990,15350,384,1616,242,2165,1014,179,418,22166,980,82,5719,22,1275,1096
106442,A726325,Mix,pit bull,terrier,Y,Other,Stray,Other,Male,1095,3,"(2.5, 5.0]",5/9/2016,5,9,2016,0,16,2/28/2017,2,28,2017,Tuesday,1391,3.81,"(2.5, 5.0]",294,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
50374,A726333,Mix,guardian,working,N,White/Black or Brown,Stray,Normal,Male,31,0.08,"(-0.001, 2.5]",5/9/2016,5,9,2016,0,17,6/15/2016,6,15,2016,Wednesday,78,0.21,"(-0.001, 2.5]",37,Success,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
1486,A726442,Purebred,herding,working-herding,N,Tan/White,Stray,Normal,Male,124,0.34,"(-0.001, 2.5]",5/10/2016,5,10,2016,1,18,5/14/2016,5,14,2016,Saturday,155,0.42,"(-0.001, 2.5]",3,Success,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
84595,A726455,Mix,pit bull,terrier,Y,Other,Stray,Normal,Male,341,0.93,"(-0.001, 2.5]",5/11/2016,5,11,2016,2,9,6/14/2016,6,14,2016,Tuesday,369,1.01,"(-0.001, 2.5]",34,Success,78653,16375,156,104.97,5532,59763,8141,8234,1974,4831,778,1744,391,145,42,9143,3320,140,312,17,2782,661
60740,A726521,Mix,chihuahua ,toy,N,Tan/White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/11/2016,5,11,2016,2,16,5/19/2016,5,19,2016,Thursday,374,1.02,"(-0.001, 2.5]",8,Success,78704,42117,4838,8.7,23575,50930,21261,20856,2025,9089,1546,11110,3834,1584,759,33444,1559,366,786,15,4472,1475
123892,A726549,Mix,hound,hound,N,White/Black or Brown,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/12/2016,5,12,2016,3,11,5/26/2016,5,26,2016,Thursday,531,1.45,"(-0.001, 2.5]",14,Success,78752,18064,5403,3.34,7944,34716,9778,8286,3976,4429,493,2095,807,88,120,10787,2124,334,333,10,3781,695
107604,A726556,Mix,pit bull,terrier,Y,White/Black or Brown,Stray,Normal,Female,730,2,"(-0.001, 2.5]",5/12/2016,5,12,2016,3,11,5/21/2016,5,21,2016,Saturday,740,2.03,"(-0.001, 2.5]",9,Success,78757,21310,4335,4.92,10898,57429,10453,10857,1359,5756,926,5220,2528,514,461,18327,675,150,480,8,1120,550
15715,A726694,Mix,terrier,terrier,N,White/Black or Brown,Stray,Normal,Male,155,0.42,"(-0.001, 2.5]",5/13/2016,5,13,2016,4,12,5/17/2016,5,17,2016,Tuesday,168,0.46,"(-0.001, 2.5]",4,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
19495,A726696,Mix,terrier,terrier,N,Brown/White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/13/2016,5,13,2016,4,12,5/17/2016,5,17,2016,Tuesday,370,1.01,"(-0.001, 2.5]",4,Success,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
76268,A726697,Mix,nonsporting,nonsporting,N,White/Black or Brown,Stray,Normal,Male,730,2,"(-0.001, 2.5]",5/13/2016,5,13,2016,4,13,6/18/2016,6,18,2016,Saturday,767,2.1,"(-0.001, 2.5]",36,Success,78752,18064,5403,3.34,7944,34716,9778,8286,3976,4429,493,2095,807,88,120,10787,2124,334,333,10,3781,695
74994,A726718,Mix,nonsporting,nonsporting,N,Other,Stray,Normal,Female,1095,3,"(2.5, 5.0]",5/13/2016,5,13,2016,4,16,5/17/2016,5,17,2016,Tuesday,1100,3.01,"(2.5, 5.0]",4,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
71015,A726720,Mix,herding,working-herding,N,Brown/White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/13/2016,5,13,2016,4,16,5/17/2016,5,17,2016,Tuesday,551,1.51,"(-0.001, 2.5]",4,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
124401,A726751,Mix,guardian,working,N,Brown/Other,Stray,Normal,Female,365,1,"(-0.001, 2.5]",5/14/2016,5,14,2016,5,12,5/20/2016,5,20,2016,Friday,372,1.02,"(-0.001, 2.5]",6,Success,78757,21310,4335,4.92,10898,57429,10453,10857,1359,5756,926,5220,2528,514,461,18327,675,150,480,8,1120,550
30952,A726786,Mix,terrier,terrier,N,White/Black or Brown,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/14/2016,5,14,2016,5,14,5/21/2016,5,21,2016,Saturday,373,1.02,"(-0.001, 2.5]",6,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
81375,A726883,Mix,herding,working-herding,N,Tan/Tan Mix,Stray,Normal,Female,365,1,"(-0.001, 2.5]",5/15/2016,5,15,2016,6,20,5/21/2016,5,21,2016,Saturday,378,1.04,"(-0.001, 2.5]",5,Success,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
63162,A726897,Mix,guardian,working,N,Tan/Tan Mix,Stray,Normal,Female,31,0.08,"(-0.001, 2.5]",5/16/2016,5,16,2016,0,11,5/21/2016,5,21,2016,Saturday,66,0.18,"(-0.001, 2.5]",5,Success,78752,18064,5403,3.34,7944,34716,9778,8286,3976,4429,493,2095,807,88,120,10787,2124,334,333,10,3781,695
104057,A726910,Mix,herding,working-herding,N,Black/White,Stray,Normal,Female,31,0.08,"(-0.001, 2.5]",5/16/2016,5,16,2016,0,12,5/20/2016,5,20,2016,Friday,65,0.18,"(-0.001, 2.5]",4,Success,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
102470,A726930,Mix,hound,hound,N,Brown/White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/16/2016,5,16,2016,0,16,5/31/2016,5,31,2016,Tuesday,381,1.04,"(-0.001, 2.5]",14,Success,78725,6083,346,17.57,1978,52381,2988,3095,1890,2481,120,597,127,0,15,2924,1838,96,55,13,970,187
51747,A726932,Mix,terrier,terrier,N,Tan/White,Stray,Normal,Female,365,1,"(-0.001, 2.5]",5/16/2016,5,16,2016,0,16,5/25/2016,5,25,2016,Wednesday,375,1.03,"(-0.001, 2.5]",9,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
73343,A726942,Mix,retriever,sporting,N,Black/White,Stray,Normal,Female,730,2,"(-0.001, 2.5]",5/16/2016,5,16,2016,0,18,5/21/2016,5,21,2016,Saturday,736,2.02,"(-0.001, 2.5]",4,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
122907,A726966,Mix,chihuahua ,toy,N,Red/Other,Stray,Normal,Female,365,1,"(-0.001, 2.5]",5/17/2016,5,17,2016,1,11,9/5/2016,9,5,2016,Monday,477,1.31,"(-0.001, 2.5]",111,Success,78759,38891,2794,13.92,20640,66828,19048,19843,892,8389,1484,11325,5109,1497,1299,31364,1210,139,4092,25,1030,1031
98198,A726980,Mix,retriever,sporting,N,Brown,Stray,Normal,Male,31,0.08,"(-0.001, 2.5]",5/17/2016,5,17,2016,1,12,5/21/2016,5,21,2016,Saturday,60,0.16,"(-0.001, 2.5]",4,Success,78728,20299,2503,8.11,10240,48612,10015,10284,1147,5940,1370,3850,1475,199,138,12596,2843,137,1976,25,1848,874
134852,A726995,Mix,guardian,working,N,Tan/Tan Mix,Stray,Normal,Male,31,0.08,"(-0.001, 2.5]",5/17/2016,5,17,2016,1,12,5/23/2016,5,23,2016,Monday,67,0.18,"(-0.001, 2.5]",6,Success,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
92998,A727010,Mix,retriever,sporting,N,Red/Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",5/17/2016,5,17,2016,1,13,5/23/2016,5,23,2016,Monday,928,2.54,"(2.5, 5.0]",6,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
123543,A727014,Purebred,toy,toy,N,White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/17/2016,5,17,2016,1,13,5/21/2016,5,21,2016,Saturday,370,1.01,"(-0.001, 2.5]",4,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
28723,A727078,Mix,retriever,sporting,N,Black,Stray,Normal,Male,3285,9,"(7.5, 10.0]",5/18/2016,5,18,2016,2,9,5/28/2016,5,28,2016,Saturday,3653,10.01,"(10.0, 12.5]",10,Success,78729,27108,2939,9.23,13284,60690,13427,13681,744,8049,1212,5694,1919,402,158,20603,1836,183,2233,25,1209,1019
4436,A727104,Mix,retriever,sporting,N,Black,Stray,Normal,Female,124,0.34,"(-0.001, 2.5]",5/18/2016,5,18,2016,2,12,5/23/2016,5,23,2016,Monday,157,0.43,"(-0.001, 2.5]",5,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
11444,A727128,Mix,chihuahua ,toy,N,Tan/Tan Mix,Stray,Normal,Female,365,1,"(-0.001, 2.5]",5/18/2016,5,18,2016,2,13,5/23/2016,5,23,2016,Monday,371,1.02,"(-0.001, 2.5]",5,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
96123,A727134,Mix,toy,toy,N,White,Stray,Normal,Male,1095,3,"(2.5, 5.0]",5/18/2016,5,18,2016,2,15,9/30/2016,9,30,2016,Friday,1230,3.37,"(2.5, 5.0]",134,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
60037,A727145,Mix,guardian,working,N,Brindle,Stray,Normal,Male,730,2,"(-0.001, 2.5]",5/18/2016,5,18,2016,2,15,6/23/2016,6,23,2016,Thursday,767,2.1,"(-0.001, 2.5]",35,Success,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
108839,A727204,Mix,working,working,N,Other,Stray,Normal,Male,1825,5,"(2.5, 5.0]",5/19/2016,5,19,2016,3,16,5/28/2016,5,28,2016,Saturday,1836,5.03,"(5.0, 7.5]",9,Success,78754,15036,1135,13.25,6492,54896,7464,7572,924,5038,698,2516,902,97,127,7504,3068,113,1808,19,1887,637
15797,A727207,Mix,chihuahua ,toy,N,Tan/Tan Mix,Stray,Normal,Male,730,2,"(-0.001, 2.5]",5/19/2016,5,19,2016,3,16,8/24/2016,8,24,2016,Wednesday,828,2.27,"(-0.001, 2.5]",96,Success,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
111682,A727286,Purebred,terrier,terrier,N,Tan/Tan Mix,Stray,Normal,Female,1095,3,"(2.5, 5.0]",5/20/2016,5,20,2016,4,15,5/26/2016,5,26,2016,Thursday,1102,3.02,"(2.5, 5.0]",5,Success,78704,42117,4838,8.7,23575,50930,21261,20856,2025,9089,1546,11110,3834,1584,759,33444,1559,366,786,15,4472,1475
17227,A727304,Mix,toy,toy,N,Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/20/2016,5,20,2016,4,19,5/24/2016,5,24,2016,Tuesday,370,1.01,"(-0.001, 2.5]",3,Success,78751,14385,6001,2.4,8375,39032,7766,6619,240,2381,438,3468,1893,277,488,11762,432,70,895,8,730,488
50711,A727337,Mix,nonsporting,nonsporting,N,Tan/Tan Mix,Owner Surrender,Normal,Male,365,1,"(-0.001, 2.5]",5/21/2016,5,21,2016,5,11,5/30/2016,5,30,2016,Monday,375,1.03,"(-0.001, 2.5]",9,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
61684,A727362,Mix,working,working,N,Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/21/2016,5,21,2016,5,13,5/25/2016,5,25,2016,Wednesday,550,1.51,"(-0.001, 2.5]",4,Success,78701,6841,4193,1.63,5036,86541,4260,2581,251,904,75,1915,1092,507,282,5480,531,44,409,2,218,157
83089,A727363,Mix,guardian,working,N,Black/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",5/21/2016,5,21,2016,5,13,6/26/2016,6,26,2016,Sunday,402,1.1,"(-0.001, 2.5]",36,Success,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
45016,A727379,Mix,hound,hound,N,Brindle,Stray,Normal,Female,31,0.08,"(-0.001, 2.5]",5/21/2016,5,21,2016,5,15,5/25/2016,5,25,2016,Wednesday,65,0.18,"(-0.001, 2.5]",4,Success,78735,16131,785,20.55,7572,79984,7797,8334,643,2763,605,4952,1822,766,437,13526,260,92,926,7,910,410
80051,A727382,Mix,chihuahua ,toy,N,Tan/Tan Mix,Stray,Normal,Male,93,0.25,"(-0.001, 2.5]",5/21/2016,5,21,2016,5,15,5/25/2016,5,25,2016,Wednesday,125,0.34,"(-0.001, 2.5]",4,Success,78728,20299,2503,8.11,10240,48612,10015,10284,1147,5940,1370,3850,1475,199,138,12596,2843,137,1976,25,1848,874
67251,A727536,Mix,retriever,sporting,N,Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",5/23/2016,5,23,2016,0,11,6/6/2016,6,6,2016,Monday,745,2.04,"(-0.001, 2.5]",14,Success,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
106635,A727538,Purebred,guardian,working,N,Brown/Other,Stray,Normal,Male,341,0.93,"(-0.001, 2.5]",5/23/2016,5,23,2016,0,11,5/29/2016,5,29,2016,Sunday,341,0.93,"(-0.001, 2.5]",6,Success,78749,34449,3421,10.07,14857,84907,16863,17586,608,7176,1572,9571,3755,725,633,27894,1129,186,2700,34,1442,1064
101766,A727539,Mix,guardian,working,N,Brown/Other,Stray,Normal,Male,155,0.42,"(-0.001, 2.5]",5/23/2016,5,23,2016,0,11,5/28/2016,5,28,2016,Saturday,187,0.51,"(-0.001, 2.5]",5,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
129993,A727558,Mix,herding,working-herding,N,White/Other,Stray,Normal,Female,93,0.25,"(-0.001, 2.5]",5/23/2016,5,23,2016,0,12,5/30/2016,5,30,2016,Monday,128,0.35,"(-0.001, 2.5]",7,Success,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
16274,A727604,Mix,nonsporting,terrier,N,Black/White,Stray,Normal,Female,365,1,"(-0.001, 2.5]",5/23/2016,5,23,2016,0,15,5/24/2016,5,24,2016,Tuesday,367,1.01,"(-0.001, 2.5]",0,Success,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
34611,A727621,Mix,retriever,sporting,N,Brown/Other,Stray,Normal,Male,155,0.42,"(-0.001, 2.5]",5/23/2016,5,23,2016,0,18,5/31/2016,5,31,2016,Tuesday,173,0.47,"(-0.001, 2.5]",7,Success,78681,50606,2329,21.73,17971,92453,25057,25549,2035,12750,2573,10708,4191,557,463,39567,2616,308,3911,58,2682,1464
10851,A727631,Mix,terrier,terrier,N,Other,Stray,Injured,Female,1095,3,"(2.5, 5.0]",5/24/2016,5,24,2016,1,8,10/18/2016,10,18,2016,Tuesday,1243,3.41,"(2.5, 5.0]",147,Success,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
86969,A727693,Mix,herding,working-herding,N,Black/White,Stray,Normal,Male,93,0.25,"(-0.001, 2.5]",5/24/2016,5,24,2016,1,18,6/7/2016,6,7,2016,Tuesday,135,0.37,"(-0.001, 2.5]",14,Success,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
